     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,06/09/2018-06/15/2018,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R264,OCEAN PKWAY-BRIGHTON BCH AV   ,00008004,00001482,00000069,00000275,00000003,00002709,00004681,00000000,00000000,00000000,00000015,00000105,00000378,00000001,00000299,00000186,00000096,00000000,00000060,00000000,00000000,00000000,00001367,00000000,00000045,00000000,                                                                                                    
R265,MONTROSE AVENUE               ,00014896,00000621,00000059,00000180,00000006,00010889,00014327,00000000,00000000,00000001,00000008,00000068,00000441,00000006,00001711,00000188,00000294,00000000,00000262,00000000,00000000,00000000,00001483,00000000,00000023,00000000,                                                                                                    
R266,HALSEY STREET-WYCKOFF AVE     ,00018147,00000675,00000079,00000220,00000008,00015316,00014527,00000000,00000000,00000000,00000014,00000199,00000285,00000002,00001163,00000249,00000344,00000000,00000184,00000000,00000000,00000000,00001992,00000000,00000043,00000000,                                                                                                    
R267,46TH STREET-BROADWAY          ,00018623,00001508,00000173,00000401,00000017,00011565,00016733,00000000,00000000,00000000,00000013,00000227,00000430,00000007,00001875,00000337,00000371,00000000,00000216,00000000,00000000,00000000,00001974,00000000,00000067,00000000,                                                                                                    
R268,METROPOLITAN AVE-LORIMER ST   ,00033306,00000818,00000118,00000340,00000024,00020306,00030624,00000000,00000000,00000000,00000031,00000313,00000343,00000017,00004104,00000715,00000795,00000000,00000775,00000000,00000000,00000000,00001809,00000000,00000047,00000000,                                                                                                    
R269,BEDFORD AVENUE-NOSTRAND AVE   ,00016518,00000488,00000081,00000198,00000010,00013255,00017432,00000000,00000000,00000000,00000008,00000135,00000233,00000000,00002127,00000384,00000395,00000000,00000343,00000000,00000000,00000000,00001538,00000000,00000075,00000000,                                                                                                    
R270,SMITH STREET-9TH STREET       ,00010103,00000511,00000079,00000219,00000008,00006691,00006408,00000000,00000000,00000000,00000009,00000072,00000285,00000000,00000568,00000206,00000161,00000000,00000150,00000000,00000000,00000000,00001416,00000000,00000062,00000000,                                                                                                    
R271,AVENUE X-MCDONALD AVENUE      ,00006654,00000579,00000043,00000209,00000001,00002691,00004148,00000000,00000000,00000000,00000005,00000068,00000186,00000002,00000299,00000113,00000051,00000000,00000026,00000000,00000000,00000000,00000758,00000000,00000074,00000000,                                                                                                    
R272,28TH STREET-7TH AVENUE        ,00031692,00002718,00000269,00000619,00000107,00014837,00022132,00000000,00000000,00000000,00000182,00000446,00000448,00000118,00002486,00001015,00000813,00000000,00000632,00000000,00000000,00000000,00001025,00000000,00000003,00000000,                                                                                                    
R273,145TH STREET-BROADWAY         ,00013073,00001274,00000219,00000456,00000001,00016072,00014268,00000000,00000000,00000000,00000004,00000062,00000562,00000002,00001258,00000145,00000298,00000000,00000165,00000002,00000000,00000000,00001959,00000000,00000022,00000000,                                                                                                    
R274,191ST STREET-ST NICHOLAS AV   ,00013040,00001602,00000205,00000378,00000003,00012550,00009740,00000000,00000000,00000000,00000011,00000052,00000635,00000002,00001163,00000105,00000176,00000000,00000125,00000000,00000000,00000000,00003010,00000000,00000037,00000000,                                                                                                    
R275,183RD STREET-JEROME AVENUE    ,00011989,00000656,00000100,00000184,00000000,00012677,00004499,00000000,00000000,00000000,00000003,00000048,00000566,00000000,00000620,00000047,00000050,00000000,00000061,00000000,00000000,00000000,00002333,00000000,00000017,00000000,                                                                                                    
R276,JACKSON AVENUE-VERNON BLVD    ,00034558,00001672,00000134,00000384,00000069,00013187,00032389,00000000,00000000,00000000,00000059,00000540,00000374,00000082,00004539,00001464,00001199,00000000,00000481,00000000,00000000,00000000,00002365,00000000,00000071,00000000,                                                                                                    
R277,PRESIDENT ST-NOSTRAND AVE     ,00007030,00000601,00000113,00000153,00000001,00004915,00006089,00000000,00000000,00000000,00000001,00000076,00000220,00000000,00000800,00000101,00000136,00000000,00000053,00000000,00000000,00000000,00001591,00000000,00000032,00000000,                                                                                                    
R278,25TH STREET-4TH AVENUE        ,00005387,00000261,00000042,00000063,00000004,00003154,00004014,00000000,00000000,00000000,00000003,00000060,00000080,00000001,00000430,00000105,00000079,00000000,00000083,00000000,00000000,00000000,00000571,00000000,00000021,00000000,                                                                                                    
R279,JEFFERSON STREET-WYCKOFF AV   ,00019367,00000479,00000067,00000160,00000010,00014699,00015123,00000000,00000000,00000000,00000023,00000132,00000215,00000004,00001287,00000302,00000362,00000000,00000389,00000000,00000000,00000000,00001167,00000000,00000046,00000000,                                                                                                    
R280,190TH STREET-OVERLOOK TERR    ,00008857,00001347,00000100,00000280,00000001,00005284,00009738,00000000,00000000,00000000,00000017,00000116,00000295,00000004,00001262,00000265,00000309,00000000,00000170,00000000,00000000,00000000,00001108,00000000,00000017,00000000,                                                                                                    
R281,72ND STREET-CENTRAL PK WEST   ,00000001,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R282,SPRING STREET-6TH AVENUE      ,00033910,00001408,00000125,00000253,00000116,00012779,00020730,00000000,00000000,00000000,00000067,00000570,00000229,00000117,00002962,00001157,00000598,00000000,00000687,00000000,00000000,00000000,00001445,00000000,00000023,00000000,                                                                                                    
R283,LAFAYETTE AVENUE-FULTON ST    ,00011241,00000576,00000076,00000155,00000002,00007422,00008243,00000000,00000000,00000000,00000006,00000113,00000170,00000002,00001089,00000278,00000223,00000000,00000244,00000000,00000000,00000000,00001783,00000000,00000034,00000000,                                                                                                    
R284,CLINTON AVENUE-FULTON ST      ,00015119,00000738,00000095,00000141,00000005,00007656,00013526,00000000,00000000,00000000,00000018,00000197,00000180,00000001,00002245,00000420,00000446,00000000,00000344,00000000,00000000,00000000,00001207,00000000,00000016,00000000,                                                                                                    
R285,MOTT AVENUE-BEACH 22ND ST     ,00011377,00000747,00000179,00000241,00000005,00006869,00002728,00000000,00000000,00000000,00000008,00000062,00000582,00000000,00000266,00000034,00000039,00000000,00000135,00000000,00000000,00000000,00001540,00000000,00000030,00000000,                                                                                                    
R286,MYRTLE AVENUE-MARCY AVENUE    ,00011297,00000411,00000042,00000104,00000002,00009630,00009020,00000000,00000000,00000000,00000012,00000048,00000258,00000001,00001016,00000146,00000156,00000000,00000237,00000000,00000000,00000000,00001442,00000000,00000054,00000000,                                                                                                    
R287,CLASSON AVENUE-LAFAYETTE AV   ,00011369,00000336,00000041,00000084,00000007,00006673,00009618,00000000,00000000,00000000,00000006,00000103,00000180,00000001,00001243,00000218,00000201,00000000,00000207,00000000,00000000,00000000,00001293,00000000,00000037,00000000,                                                                                                    
R288,7TH AVENUE-9TH STREET         ,00027976,00002590,00000118,00000426,00000021,00008834,00021652,00000000,00000000,00000000,00000020,00000454,00000361,00000007,00003542,00001241,00000725,00000000,00000386,00000000,00000000,00000000,00004487,00000000,00000029,00000000,                                                                                                    
R289,FT HAMILTON PKY-GREENWOOD     ,00011752,00001310,00000059,00000265,00000001,00004268,00011659,00000000,00000000,00000000,00000006,00000258,00000118,00000006,00001654,00000558,00000414,00000000,00000149,00000000,00000000,00000000,00002628,00000000,00000012,00000000,                                                                                                    
R290,HOUSTON STREET-VARICK ST      ,00038771,00002355,00000240,00000463,00000329,00012191,00024580,00000000,00000000,00000000,00000238,00000461,00000284,00000443,00002837,00001511,00000822,00000000,00000435,00000000,00000000,00000000,00001565,00000000,00000018,00000000,                                                                                                    
R291,33RD STREET-QUEENS BLVD       ,00018371,00001058,00000111,00000275,00000037,00010007,00011682,00000000,00000000,00000000,00000058,00000197,00000232,00000063,00001552,00000351,00000259,00000000,00000140,00000000,00000000,00000000,00004878,00000000,00001244,00000000,                                                                                                    
R292,BAYCHESTER AVE-TILLOTSON      ,00008580,00000469,00000040,00000064,00000002,00004644,00002764,00000000,00000000,00000000,00000021,00000057,00000185,00000001,00000422,00000043,00000038,00000000,00000022,00000000,00000000,00000000,00002440,00000000,00000009,00000000,                                                                                                    
R293,34TH STREET - PENN STATION    ,00171338,00008620,00000640,00001233,00004412,00034303,00050626,00000000,00000000,00000000,00000510,00001622,00002959,00005333,00005705,00006044,00001389,00000000,00002724,00000000,00000000,00000000,00003206,00000000,00000047,00000000,                                                                                                    
R294,MORGAN AVENUE-HARRISON PL     ,00017895,00000361,00000058,00000143,00000004,00014021,00015087,00000000,00000000,00000000,00000018,00000090,00000150,00000005,00001488,00000210,00000327,00000000,00000401,00000000,00000000,00000000,00001060,00000000,00000037,00000000,                                                                                                    
R295,WILSON AVENUE-MOFFAT STREET   ,00008701,00000302,00000045,00000056,00000000,00009678,00007542,00000000,00000000,00000000,00000002,00000046,00000262,00000001,00000764,00000056,00000116,00000000,00000124,00000000,00000000,00000000,00001110,00000000,00000028,00000000,                                                                                                    
R297,FRANKLIN AVENUE-FULTON ST     ,00012240,00000588,00000203,00000225,00000010,00009731,00011462,00000000,00000000,00000000,00000015,00000079,00000318,00000001,00001544,00000242,00000239,00000000,00000240,00000000,00000000,00000000,00001288,00000000,00000035,00000000,                                                                                                    
R298,NORTHERN BLVD-BROADWAY        ,00012032,00001170,00000131,00000431,00000002,00008655,00012216,00000000,00000000,00000000,00000024,00000154,00000339,00000001,00000928,00000183,00000176,00000000,00000123,00000000,00000000,00000000,00001142,00000000,00000082,00000000,                                                                                                    
R299,BROADWAY - UNION AVENUE       ,00008056,00000591,00000062,00000246,00000002,00007673,00007580,00000000,00000000,00000000,00000001,00000058,00000229,00000007,00000694,00000105,00000106,00000000,00000152,00000000,00000000,00000000,00001076,00000000,00000066,00000000,                                                                                                    
R300,2ND AVENUE-HOUSTON STREET     ,00041123,00002333,00000183,00000666,00000047,00020181,00027394,00000000,00000000,00000000,00000045,00000468,00000618,00000023,00003488,00000931,00000660,00000000,00000975,00000000,00000000,00000000,00002421,00000000,00000026,00000000,                                                                                                    
R301,YORK STREET-JAY STREET        ,00028385,00000820,00000085,00000277,00000021,00015034,00020225,00000000,00000001,00000000,00000046,00000358,00000285,00000027,00002443,00000915,00000591,00000000,00000808,00000000,00000000,00000000,00001175,00000000,00000024,00000000,                                                                                                    
R302,57TH STREET-6TH AVENUE        ,00032949,00002044,00000141,00000347,00000076,00012424,00019302,00000000,00000000,00000000,00000142,00000683,00000363,00000073,00003306,00001433,00000512,00000000,00000622,00000000,00000000,00000000,00000586,00000000,00000017,00000000,                                                                                                    
R303,21ST STREET-QUEENSBRIDGE      ,00016295,00001546,00000314,00000924,00000015,00017383,00013927,00000000,00000000,00000000,00000031,00000143,00000845,00000012,00001233,00000220,00000153,00000000,00000381,00000000,00000000,00000000,00001682,00000000,00000075,00000000,                                                                                                    
R304,RECTOR STREET-GREENWICH ST    ,00026352,00001418,00000090,00000252,00000218,00009175,00014308,00000000,00000000,00000000,00000873,00000373,00000294,00000297,00001835,00000870,00000458,00000000,00000580,00000000,00000000,00000000,00001270,00000000,00000002,00000000,                                                                                                    
R306,238TH STREET-BROADWAY         ,00009409,00000623,00000056,00000187,00000001,00004819,00005612,00000000,00000000,00000000,00000018,00000090,00000218,00000000,00000734,00000222,00000107,00000000,00000060,00000000,00000000,00000000,00001147,00000000,00000004,00000000,                                                                                                    
R307,138TH ST-GRAND CONCOURSE      ,00007246,00000320,00000072,00000099,00000007,00004808,00003181,00000000,00000000,00000000,00000016,00000034,00000230,00000000,00000430,00000060,00000085,00000000,00000034,00000000,00000000,00000000,00000718,00000000,00000004,00000000,                                                                                                    
R308,MT EDEN AVENUE-JEROME AVE     ,00010973,00000718,00000134,00000257,00000001,00009765,00004464,00000000,00000000,00000000,00000014,00000039,00000482,00000009,00000541,00000079,00000074,00000000,00000052,00000000,00000000,00000000,00001918,00000000,00000025,00000000,                                                                                                    
R309,176TH STREET-JEROME AVENUE    ,00011292,00000571,00000159,00000196,00000002,00012538,00005222,00000000,00000000,00000000,00000006,00000041,00000480,00000000,00000501,00000032,00000055,00000000,00000044,00000000,00000000,00000000,00002614,00000000,00000038,00000000,                                                                                                    
R310,111TH STREET-ROOSEVELT AVE    ,00026406,00000874,00000106,00000348,00000007,00026132,00011357,00000000,00000000,00000000,00000008,00000143,00000474,00000003,00000518,00000137,00000107,00000000,00000128,00000000,00000000,00000000,00003492,00000000,00000117,00000000,                                                                                                    
R311,BOWERY STREET-DELANCEY ST     ,00008062,00000793,00000056,00000579,00000005,00005721,00008372,00000000,00000000,00000000,00000012,00000048,00000173,00000005,00000536,00000152,00000122,00000000,00000270,00000000,00000000,00000000,00000503,00000000,00000012,00000000,                                                                                                    
R312,WEST 6TH STREET-SURF AVENUE   ,00008398,00000920,00000033,00000199,00000009,00003003,00003425,00000000,00000000,00000000,00000005,00000128,00000145,00000001,00000311,00000166,00000083,00000000,00000113,00000000,00000000,00000000,00001066,00000000,00000035,00000000,                                                                                                    
R313,BUSHWICK AVENUE-ABERDEEN ST   ,00004042,00000188,00000032,00000020,00000008,00004600,00003513,00000000,00000000,00000000,00000000,00000005,00000170,00000000,00000272,00000041,00000049,00000000,00000055,00000000,00000000,00000000,00000743,00000000,00000020,00000000,                                                                                                    
R314,103RD ST-CENTRAL PARK WEST    ,00013456,00001353,00000125,00000357,00000010,00008674,00011946,00000000,00000000,00000000,00000017,00000144,00000472,00000007,00001196,00000357,00000304,00000000,00000418,00000000,00000000,00000000,00001458,00000000,00000007,00000000,                                                                                                    
R315,155TH STREET-8TH AVENUE       ,00006675,00000694,00000098,00000197,00000005,00006493,00003356,00000000,00000000,00000000,00000004,00000025,00000383,00000006,00000366,00000021,00000018,00000000,00000034,00000000,00000000,00000000,00001850,00000000,00000005,00000000,                                                                                                    
R316,FLUSHING AVENUE-MARCY AVE     ,00006645,00000261,00000033,00000055,00000000,00005060,00003245,00000000,00000000,00000000,00000008,00000056,00000128,00000000,00000423,00000065,00000046,00000000,00000073,00000000,00000000,00000000,00000837,00000000,00000029,00000000,                                                                                                    
R317,LAFAYETTE AV-WASHINGTON AV    ,00009827,00000566,00000045,00000132,00000005,00004671,00008193,00000000,00000000,00000000,00000010,00000114,00000101,00000008,00001118,00000280,00000238,00000000,00000189,00000000,00000000,00000000,00001068,00000001,00000007,00000000,                                                                                                    
R318,FULTON STREET-LAFAYETTE AV    ,00009222,00000463,00000067,00000126,00000014,00007726,00009652,00000000,00000000,00000000,00000002,00000087,00000119,00000019,00000968,00000302,00000279,00000000,00000214,00000000,00000000,00000000,00003100,00000000,00000082,00000000,                                                                                                    
R319,63RD STREET-LEXINGTON AVE     ,00044587,00004125,00000312,00000646,00000070,00018614,00034367,00000000,00000000,00000000,00000091,00000824,00000513,00000062,00003881,00001808,00000867,00000000,00000571,00000000,00000000,00000000,00002027,00000000,00000049,00000000,                                                                                                    
R320,CANAL STREET-VARICK STREET    ,00016458,00000621,00000041,00000137,00000122,00006076,00009804,00000000,00000000,00000000,00000062,00000225,00000157,00000173,00001729,00000578,00000342,00000000,00000280,00000000,00000000,00000000,00000650,00000000,00000006,00000000,                                                                                                    
R321,18TH STREET-7TH AVENUE        ,00021194,00001717,00000081,00000263,00000129,00008199,00013686,00000000,00000000,00000000,00000055,00000395,00000279,00000095,00002314,00000911,00000456,00000000,00000369,00000000,00000000,00000000,00001286,00000000,00000008,00000000,                                                                                                    
R322,SPRING STREET-LAFAYETTE ST    ,00032521,00001347,00000098,00000228,00000116,00015415,00017642,00000000,00000000,00000000,00000060,00000371,00000290,00000104,00002107,00000800,00000450,00000000,00000715,00000000,00000000,00000000,00000970,00000000,00000018,00000000,                                                                                                    
R323,111TH STREET-LENOX AVENUE     ,00018012,00001357,00000291,00000531,00000023,00015180,00015236,00000000,00000000,00000000,00000021,00000145,00000634,00000018,00001915,00000326,00000369,00000000,00000281,00000000,00000000,00000000,00003145,00000000,00000019,00000000,                                                                                                    
R324,116TH STREET-LENOX AVENUE     ,00019887,00001695,00000337,00000679,00000022,00018816,00016914,00000000,00000000,00000000,00000037,00000179,00000798,00000023,00002287,00000393,00000418,00000000,00000207,00000000,00000000,00000000,00003264,00000000,00000039,00000000,                                                                                                    
R325,WHITLOCK AVE-WESTCHESTER AV   ,00003923,00000210,00000027,00000040,00000000,00003827,00001686,00000000,00000000,00000000,00000003,00000022,00000109,00000000,00000217,00000015,00000017,00000000,00000027,00000000,00000000,00000000,00000888,00000000,00000019,00000000,                                                                                                    
R326,ZEREGA AVE-WESTCHESTER AVE    ,00006427,00000351,00000080,00000080,00000001,00003930,00002583,00000000,00000000,00000000,00000018,00000059,00000213,00000000,00000319,00000052,00000034,00000000,00000033,00000000,00000000,00000000,00000984,00000000,00000011,00000000,                                                                                                    
R327,52ND STREET-ROOSEVELT AVE     ,00012436,00001309,00000126,00000281,00000007,00008733,00012492,00000000,00000000,00000000,00000016,00000143,00000311,00000003,00001037,00000186,00000278,00000000,00000139,00000000,00000000,00000000,00001156,00000000,00000074,00000000,                                                                                                    
R328,WILLETS PT BLVD-ROOSEVELT     ,00023573,00000732,00000080,00000128,00000046,00007812,00005891,00000000,00000000,00000000,00000041,00000265,00000262,00000021,00000889,00000551,00000178,00000000,00000316,00000000,00000000,00000000,00001106,00000000,00000031,00000000,                                                                                                    
R329,MORRIS PARK-PAULDING AVENUE   ,00006619,00000283,00000011,00000045,00000000,00002180,00002845,00000000,00000000,00000000,00000028,00000065,00000118,00000001,00000422,00000095,00000049,00000000,00000031,00000000,00000000,00000000,00000784,00000000,00000010,00000000,                                                                                                    
R330,3RD AVENUE-14TH STREET        ,00015504,00000666,00000043,00000194,00000024,00009048,00013823,00000000,00000000,00000000,00000029,00000204,00000157,00000021,00001826,00000393,00000300,00000000,00000306,00000000,00000000,00000000,00000898,00000000,00000012,00000000,                                                                                                    
R331,155TH STREET-ST NICHOLAS AV   ,00006447,00000534,00000069,00000192,00000003,00007002,00006232,00000000,00000000,00000000,00000002,00000030,00000267,00000002,00000621,00000075,00000128,00000000,00000108,00000000,00000000,00000000,00001037,00000000,00000006,00000000,                                                                                                    
R332,135TH STREET-ST NICHOLAS AV   ,00008687,00000636,00000146,00000268,00000009,00007310,00008106,00000000,00000000,00000000,00000010,00000041,00000241,00000001,00001084,00000175,00000263,00000000,00000196,00000000,00000000,00000000,00002438,00000000,00000018,00000000,                                                                                                    
R333,116TH STREET-8TH AVENUE       ,00014543,00000882,00000208,00000381,00000012,00011034,00014952,00000000,00000000,00000000,00000014,00000133,00000253,00000001,00001749,00000365,00000443,00000000,00000288,00000000,00000000,00000000,00002147,00000000,00000008,00000000,                                                                                                    
R335,GASTON AVENUE-BEACH 67TH ST   ,00006624,00000440,00000076,00000121,00000001,00003299,00002325,00000000,00000000,00000000,00000003,00000038,00000237,00000000,00000324,00000074,00000054,00000000,00000166,00000000,00000000,00000000,00000941,00000000,00000011,00000000,                                                                                                    
R336,STRAITON AVE-BEACH 60TH ST    ,00005365,00000387,00000042,00000074,00000001,00003442,00001516,00000000,00000000,00000000,00000005,00000020,00000225,00000001,00000232,00000020,00000018,00000000,00000091,00000000,00000000,00000000,00001123,00000000,00000021,00000000,                                                                                                    
R337,FRANK AVENUE-BEACH 44TH ST    ,00001700,00000083,00000016,00000020,00000000,00001306,00000541,00000000,00000000,00000000,00000001,00000005,00000063,00000000,00000103,00000014,00000009,00000000,00000042,00000000,00000000,00000000,00000344,00000000,00000006,00000000,                                                                                                    
R338,EDGEMERE-BEACH 36TH STREET    ,00002349,00000161,00000029,00000033,00000000,00001347,00000782,00000000,00000000,00000000,00000000,00000009,00000098,00000000,00000132,00000008,00000003,00000000,00000037,00000000,00000000,00000000,00000417,00000000,00000015,00000000,                                                                                                    
R339,36TH STREET-NORTHERN BLVD     ,00011570,00000830,00000085,00000305,00000025,00007341,00008771,00000000,00000000,00000000,00000032,00000062,00000287,00000021,00001026,00000213,00000255,00000000,00000164,00000000,00000000,00000000,00000989,00000000,00000044,00000000,                                                                                                    
R340,65TH STREET-BROADWAY          ,00007718,00000578,00000061,00000169,00000001,00004845,00007089,00000000,00000000,00000000,00000013,00000059,00000240,00000003,00000406,00000064,00000140,00000000,00000049,00000000,00000000,00000000,00000908,00000000,00000051,00000000,                                                                                                    
R341,75TH AVENUE-QUEENS BLVD       ,00007471,00001237,00000081,00000298,00000007,00002460,00006257,00000000,00000000,00000000,00000003,00000165,00000185,00000010,00000786,00000282,00000190,00000000,00000085,00000000,00000000,00000000,00000493,00000000,00000011,00000000,                                                                                                    
R342,VAN WYCK BLVD-METROPOLITAN    ,00012180,00000722,00000084,00000213,00000010,00006171,00005086,00000000,00000000,00000000,00000003,00000055,00000294,00000008,00000368,00000122,00000089,00000000,00000126,00000000,00000000,00000000,00001112,00000000,00000046,00000000,                                                                                                    
R343,FRANKLIN STREET-WEST BWAY     ,00016531,00001192,00000049,00000170,00000112,00005340,00008444,00000000,00000000,00000000,00000059,00000240,00000197,00000131,00000901,00000570,00000280,00000000,00000253,00000000,00000000,00000000,00000568,00000000,00000007,00000000,                                                                                                    
R344,145TH STREET-LENOX AVENUE     ,00005903,00000585,00000091,00000240,00000000,00005593,00004653,00000000,00000000,00000000,00000013,00000031,00000262,00000000,00000716,00000038,00000046,00000000,00000035,00000000,00000000,00000000,00001222,00000000,00000009,00000000,                                                                                                    
R345,148TH STREET-LENOX AVENUE     ,00006147,00000686,00000161,00000261,00000002,00005864,00005709,00000000,00000000,00000000,00000002,00000045,00000263,00000004,00000720,00000068,00000077,00000000,00000056,00000000,00000000,00000000,00001607,00000000,00000015,00000000,                                                                                                    
R346,COURT SQ                      ,00009989,00000542,00000062,00000141,00000109,00006876,00008558,00000000,00000000,00000000,00000024,00000086,00000166,00000099,00000807,00000324,00000282,00000000,00000175,00000000,00000000,00000000,00000825,00000000,00000058,00000000,                                                                                                    
R347,69TH STREET-ROOSEVELT AVE     ,00009191,00000812,00000130,00000240,00000002,00008225,00007364,00000000,00000000,00000000,00000010,00000047,00000281,00000001,00000372,00000046,00000105,00000000,00000075,00000000,00000000,00000000,00001226,00000000,00000065,00000000,                                                                                                    
R348,ATLANTIC AV-VAN SINDEREN AV   ,00004123,00000138,00000052,00000031,00000021,00003047,00001609,00000000,00000000,00000000,00000000,00000023,00000073,00000016,00000272,00000032,00000033,00000000,00000038,00000000,00000000,00000000,00001028,00000000,00000010,00000000,                                                                                                    
R349,SUTTER AVE-VAN SINDEREN AVE   ,00008636,00000459,00000101,00000115,00000000,00007844,00003054,00000000,00000000,00000000,00000003,00000029,00000537,00000000,00000410,00000012,00000032,00000000,00000062,00000000,00000000,00000000,00002486,00000000,00000045,00000000,                                                                                                    
R350,LIVONIA AVE-VAN SINDEREN AV   ,00006580,00000419,00000164,00000123,00000004,00007093,00003033,00000000,00000000,00000000,00000004,00000034,00000334,00000000,00000435,00000029,00000045,00000000,00000037,00000000,00000000,00000000,00001923,00000000,00000042,00000000,                                                                                                    
R352,HEWES STREET-BROADWAY         ,00006935,00000389,00000064,00000047,00000002,00004083,00004373,00000000,00000000,00000000,00000005,00000055,00000279,00000000,00000487,00000086,00000082,00000000,00000133,00000000,00000000,00000000,00000558,00000000,00000009,00000000,                                                                                                    
R353,LORIMER STREET-BROADWAY       ,00009025,00001150,00000074,00000797,00000007,00006898,00010268,00000000,00000000,00000000,00000006,00000063,00000276,00000000,00000684,00000149,00000135,00000000,00000110,00000000,00000000,00000000,00001416,00000000,00000031,00000000,                                                                                                    
R354,104TH STREET-LIBERTY AVENUE   ,00004793,00000237,00000030,00000065,00000000,00002152,00001955,00000000,00000000,00000000,00000002,00000096,00000134,00000000,00000190,00000061,00000069,00000000,00000038,00000000,00000000,00000000,00000535,00000000,00000004,00000000,                                                                                                    
R355,109TH STREET-LIBERTY AVENUE   ,00006495,00000299,00000024,00000075,00000002,00002772,00002730,00000000,00000000,00000000,00000000,00000122,00000130,00000001,00000262,00000086,00000057,00000000,00000040,00000000,00000000,00000000,00000500,00000000,00000015,00000000,                                                                                                    
R356,LEFFERTS BLVD-LIBERTY AVE     ,00017279,00000871,00000249,00000272,00000004,00009953,00007661,00000000,00000000,00000000,00000007,00000328,00000486,00000002,00000709,00000195,00000194,00000000,00000090,00000000,00000000,00000000,00001202,00000000,00000023,00000000,                                                                                                    
R357,NORTH CONDUIT AVE-COHANCEY    ,00003156,00000206,00000024,00000028,00000000,00000792,00000701,00000000,00000000,00000000,00000002,00000052,00000144,00000000,00000108,00000069,00000017,00000000,00000060,00000000,00000000,00000000,00000197,00000000,00000008,00000000,                                                                                                    
R358,BEACH 25TH STREET-WAVECREST   ,00005061,00000263,00000044,00000058,00000003,00002184,00001371,00000000,00000000,00000000,00000006,00000047,00000167,00000000,00000190,00000022,00000037,00000000,00000085,00000000,00000000,00000000,00001115,00000000,00000008,00000000,                                                                                                    
R359,COURT SQ-23 ST                ,00038363,00001973,00000182,00000565,00000124,00018766,00032736,00000000,00000000,00000000,00000138,00000512,00000365,00000157,00004395,00001470,00001080,00000000,00000762,00000000,00000000,00000000,00002480,00000000,00000735,00000000,                                                                                                    
R360,21ST STREET-JACKSON AVENUE    ,00003543,00000128,00000023,00000016,00000010,00002750,00003279,00000000,00000000,00000000,00000000,00000023,00000026,00000009,00000461,00000092,00000108,00000000,00000053,00000000,00000000,00000000,00000128,00000000,00000004,00000000,                                                                                                    
R361,PELHAM PKWY-WHITE PLAINS RD   ,00015784,00001267,00000239,00000457,00000005,00015515,00009181,00000000,00000000,00000000,00000034,00000086,00000675,00000002,00001333,00000107,00000203,00000000,00000101,00000000,00000000,00000000,00002963,00000000,00000028,00000000,                                                                                                    
R362,ALLERTON AV-WHITE PLAINS RD   ,00011241,00000832,00000162,00000209,00000000,00009839,00004705,00000000,00000000,00000000,00000034,00000057,00000532,00000000,00000582,00000064,00000085,00000000,00000057,00000000,00000000,00000000,00001730,00000000,00000010,00000000,                                                                                                    
R363,BURKE AVE-WHITE PLAINS ROAD   ,00007585,00000539,00000116,00000126,00000002,00005562,00002678,00000000,00000000,00000000,00000019,00000077,00000315,00000000,00000362,00000021,00000046,00000000,00000054,00000000,00000000,00000000,00001419,00000000,00000031,00000000,                                                                                                    
R364,GUNHILL RD-WHITE PLAINS RD    ,00011263,00000887,00000284,00000395,00000003,00012944,00005470,00000000,00000000,00000000,00000018,00000053,00000654,00000001,00000776,00000164,00000080,00000000,00000050,00000000,00000000,00000000,00003569,00000000,00000022,00000000,                                                                                                    
R365,219TH ST-WHITE PLAINS ROAD    ,00007981,00000455,00000128,00000128,00000000,00006022,00002687,00000000,00000000,00000000,00000012,00000041,00000359,00000001,00000323,00000028,00000150,00000000,00000021,00000000,00000000,00000000,00001700,00000000,00000008,00000000,                                                                                                    
R366,225TH ST-WHITE PLAINS ROAD    ,00009164,00000459,00000083,00000107,00000014,00007453,00002889,00000000,00000000,00000000,00000012,00000051,00000403,00000004,00000423,00000052,00000079,00000000,00000022,00000000,00000000,00000000,00002055,00000000,00000005,00000000,                                                                                                    
R367,233RD ST-WHITE PLAINS ROAD    ,00010427,00000846,00000182,00000260,00000011,00008727,00003746,00000000,00000000,00000000,00000012,00000111,00000559,00000005,00000552,00000041,00000060,00000000,00000053,00000000,00000000,00000000,00001721,00000000,00000013,00000000,                                                                                                    
