     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,02/15/2020-02/21/2020,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,FF VALUE,FF 7-DAY,FF 30-DAY,                                                                     
R253,174TH-175TH ST-GRAND CONCOU   ,00008791,00000608,00000096,00000152,00000004,00008516,00004754,00000009,00000027,00000270,00000007,00000406,00000081,00000069,00000000,00000082,00000000,00000000,00000000,00001088,00000000,00000273,00000000,00000466,00000416,00000250,                                                                                                    
R254,GRAND AVE-QUEENS BOULEVARD    ,00023448,00002400,00000338,00001202,00000007,00020832,00031835,00000017,00000255,00000785,00000005,00001731,00000407,00000462,00000000,00000252,00000000,00000000,00000000,00002517,00000000,00000257,00000000,00000270,00000262,00000547,                                                                                                    
R255,VAN WYCK BLVD-MAIN STREET     ,00008841,00000970,00000116,00000259,00000005,00003924,00006920,00000011,00000079,00000291,00000000,00000619,00000216,00000157,00000000,00000106,00000000,00000000,00000000,00000808,00000000,00000083,00000000,00000126,00000062,00000099,                                                                                                    
R256,NASSAU AVE-MANHATTAN AVE      ,00020916,00000989,00000127,00000422,00000010,00011104,00018192,00000007,00000157,00000211,00000000,00002088,00000537,00000485,00000000,00000509,00000000,00000000,00000000,00000709,00000000,00000053,00000000,00000084,00000069,00000126,                                                                                                    
R257,EAST BROADWAY-MADISON ST      ,00024644,00003288,00000235,00001543,00000004,00011384,00021011,00000032,00000217,00000830,00000019,00002159,00000623,00000387,00000000,00000618,00000000,00000000,00000000,00002259,00000000,00000144,00000000,00000669,00000415,00000780,                                                                                                    
R258,4TH AVENUE-9TH STREET         ,00022472,00001715,00000154,00000551,00000007,00011367,00020901,00000030,00000284,00000376,00000002,00002833,00000817,00000625,00000000,00000356,00000000,00000000,00000000,00002207,00000000,00000099,00000000,00000222,00000177,00000234,                                                                                                    
R259,ROOSEVELT ISLAND              ,00010934,00001781,00000135,00000497,00000004,00005919,00015396,00000022,00000058,00000251,00000005,00001684,00000332,00000468,00000000,00000332,00000000,00000000,00000000,00000962,00000000,00000046,00000000,00000086,00000047,00000093,                                                                                                    
R260,181ST STREET-ST NICHOLAS AV   ,00013153,00001551,00000271,00000326,00000006,00012992,00008667,00000007,00000037,00000834,00000008,00000797,00000156,00000164,00000000,00000117,00000000,00000000,00000000,00001751,00000000,00000387,00000000,00000492,00000646,00000384,                                                                                                    
R261,40TH STREET-LOWERY STREET     ,00016737,00001741,00000182,00000439,00000005,00009827,00016311,00000017,00000113,00000492,00000019,00001817,00000325,00000412,00000000,00000222,00000000,00000000,00000000,00001394,00000000,00000071,00000000,00000173,00000135,00000168,                                                                                                    
R262,BEVERLEY ROAD -EAST 15TH ST   ,00006473,00000551,00000089,00000083,00000000,00003665,00005215,00000007,00000038,00000129,00000000,00000633,00000126,00000165,00000000,00000054,00000000,00000000,00000000,00000620,00000000,00000076,00000000,00000072,00000061,00000051,                                                                                                    
R263,AVENUE H-EAST 16TH STREET     ,00005944,00000616,00000046,00000196,00000003,00003221,00005203,00000005,00000066,00000177,00000000,00000316,00000142,00000109,00000000,00000044,00000000,00000000,00000000,00000800,00000000,00000041,00000000,00000177,00000043,00000162,                                                                                                    
R264,OCEAN PKWAY-BRIGHTON BCH AV   ,00005281,00000937,00000050,00000193,00000003,00001563,00002890,00000001,00000039,00000273,00000001,00000155,00000100,00000032,00000000,00000028,00000000,00000000,00000000,00000564,00000000,00000017,00000000,00000089,00000014,00000041,                                                                                                    
R265,MONTROSE AVENUE               ,00007860,00000312,00000031,00000091,00000001,00005345,00008026,00000000,00000079,00000254,00000002,00001131,00000161,00000224,00000000,00000167,00000000,00000000,00000000,00000488,00000000,00000039,00000000,00000153,00000087,00000067,                                                                                                    
R266,HALSEY STREET-WYCKOFF AVE     ,00009692,00000434,00000047,00000110,00000004,00006439,00007298,00000004,00000058,00000178,00000004,00000662,00000164,00000157,00000000,00000117,00000000,00000000,00000000,00000838,00000000,00000108,00000000,00000189,00000166,00000145,                                                                                                    
R267,46TH STREET-BROADWAY          ,00015273,00001155,00000171,00000373,00000004,00008692,00013754,00000009,00000194,00000342,00000018,00001487,00000354,00000356,00000000,00000236,00000000,00000000,00000000,00001121,00000000,00000073,00000000,00000180,00000127,00000153,                                                                                                    
R268,METROPOLITAN AVE-LORIMER ST   ,00034145,00000944,00000139,00000339,00000004,00021952,00032297,00000028,00000245,00000324,00000014,00004230,00000730,00000773,00000000,00000733,00000000,00000000,00000000,00001031,00000000,00000140,00000000,00000316,00000279,00000216,                                                                                                    
R269,BEDFORD AVENUE-NOSTRAND AVE   ,00013788,00000502,00000089,00000185,00000001,00011227,00015556,00000018,00000124,00000181,00000000,00001837,00000333,00000401,00000000,00000296,00000000,00000000,00000000,00000746,00000000,00000067,00000000,00000281,00000220,00000162,                                                                                                    
R270,SMITH STREET-9TH STREET       ,00007891,00000453,00000085,00000199,00000001,00005198,00004996,00000004,00000055,00000213,00000003,00000484,00000161,00000140,00000000,00000131,00000000,00000000,00000000,00000836,00000000,00000055,00000000,00000276,00000202,00000167,                                                                                                    
R271,AVENUE X-MCDONALD AVENUE      ,00004673,00000473,00000051,00000208,00000001,00002225,00003397,00000000,00000032,00000160,00000003,00000225,00000066,00000041,00000000,00000015,00000000,00000000,00000000,00000428,00000000,00000037,00000000,00000096,00000042,00000127,                                                                                                    
R272,28TH STREET-7TH AVENUE        ,00028232,00002979,00000218,00000619,00000049,00014569,00021972,00000146,00000280,00000416,00000077,00002255,00000922,00000741,00000000,00000636,00000000,00000000,00000000,00000782,00000000,00000118,00000000,00000274,00000199,00000160,                                                                                                    
R273,145TH STREET-BROADWAY         ,00007050,00000805,00000169,00000250,00000000,00008913,00009145,00000007,00000017,00000314,00000004,00000777,00000096,00000243,00000000,00000090,00000000,00000000,00000000,00001123,00000000,00000139,00000000,00000214,00000241,00000141,                                                                                                    
R274,191ST STREET-ST NICHOLAS AV   ,00001503,00000219,00000040,00000071,00000000,00001187,00001594,00000001,00000006,00000044,00000000,00000123,00000020,00000033,00000000,00000016,00000000,00000000,00000000,00000304,00000000,00000019,00000000,00000034,00000058,00000055,                                                                                                    
R275,183RD STREET-JEROME AVENUE    ,00009343,00000514,00000094,00000156,00000000,00009597,00003467,00000011,00000025,00000442,00000004,00000435,00000200,00000051,00000000,00000074,00000000,00000000,00000000,00001399,00000000,00000418,00000000,00000452,00000400,00000246,                                                                                                    
R276,JACKSON AVENUE-VERNON BLVD    ,00030084,00001448,00000120,00000343,00000042,00010788,00027701,00000034,00000345,00000343,00000053,00004334,00001380,00001049,00000000,00000411,00000000,00000000,00000000,00000904,00000000,00000057,00000000,00000141,00000090,00000130,                                                                                                    
R277,PRESIDENT ST-NOSTRAND AVE     ,00005782,00000447,00000109,00000142,00000000,00003951,00005476,00000006,00000026,00000175,00000000,00000698,00000093,00000119,00000000,00000057,00000000,00000000,00000000,00000796,00000000,00000359,00000000,00000135,00000101,00000092,                                                                                                    
R278,25TH STREET-4TH AVENUE        ,00005503,00000348,00000043,00000074,00000000,00003472,00004622,00000010,00000041,00000085,00000000,00000411,00000131,00000108,00000000,00000069,00000000,00000000,00000000,00000398,00000000,00000041,00000000,00000088,00000090,00000037,                                                                                                    
R279,JEFFERSON STREET-WYCKOFF AV   ,00009913,00000265,00000043,00000086,00000000,00006672,00007883,00000012,00000043,00000085,00000000,00000699,00000152,00000199,00000000,00000165,00000000,00000000,00000000,00000596,00000000,00000062,00000000,00000101,00000087,00000050,                                                                                                    
R280,190TH STREET-OVERLOOK TERR    ,00007488,00001346,00000105,00000368,00000003,00005644,00010468,00000013,00000092,00000297,00000000,00001158,00000236,00000385,00000000,00000118,00000000,00000000,00000000,00000882,00000000,00000080,00000000,00000149,00000098,00000091,                                                                                                    
R281,72ND STREET-CENTRAL PK WEST   ,00016534,00002077,00000082,00000314,00000002,00009549,00011909,00000019,00000201,00000241,00000012,00001318,00000709,00000511,00000000,00000572,00000000,00000000,00000000,00000727,00000000,00000020,00000000,00000084,00000088,00000056,                                                                                                    
R282,SPRING STREET-6TH AVENUE      ,00031019,00001480,00000115,00000305,00000040,00012955,00021717,00000097,00000356,00000199,00000087,00002922,00001137,00000787,00000000,00000739,00000000,00000000,00000000,00000835,00000000,00000058,00000000,00000131,00000111,00000102,                                                                                                    
R283,LAFAYETTE AVENUE-FULTON ST    ,00009672,00000579,00000075,00000144,00000003,00005600,00007532,00000006,00000094,00000179,00000004,00001019,00000233,00000297,00000000,00000268,00000000,00000000,00000000,00000857,00000000,00000061,00000000,00000222,00000133,00000115,                                                                                                    
R284,CLINTON AVENUE-FULTON ST      ,00012684,00000601,00000084,00000151,00000008,00006099,00012929,00000011,00000142,00000139,00000002,00001964,00000391,00000416,00000000,00000313,00000000,00000000,00000000,00000609,00000000,00000059,00000000,00000167,00000117,00000078,                                                                                                    
R285,MOTT AVENUE-BEACH 22ND ST     ,00007632,00000477,00000142,00000137,00000002,00004336,00001971,00000005,00000036,00000379,00000000,00000136,00000050,00000021,00000000,00000074,00000000,00000000,00000000,00000864,00000000,00000114,00000000,00000300,00000172,00000092,                                                                                                    
R286,MYRTLE AVENUE-MARCY AVENUE    ,00010359,00000370,00000035,00000077,00000000,00008175,00008952,00000002,00000039,00000168,00000000,00001025,00000139,00000212,00000000,00000186,00000000,00000000,00000000,00000921,00000000,00000069,00000000,00000376,00000210,00000183,                                                                                                    
R287,CLASSON AVENUE-LAFAYETTE AV   ,00011072,00000342,00000054,00000095,00000011,00006130,00009502,00000014,00000085,00000116,00000001,00001018,00000266,00000209,00000000,00000244,00000000,00000000,00000000,00000799,00000000,00000081,00000000,00000151,00000128,00000071,                                                                                                    
R288,7TH AVENUE-9TH STREET         ,00021208,00002519,00000128,00000438,00000000,00006937,00018161,00000020,00000303,00000401,00000001,00002986,00000942,00000638,00000000,00000353,00000000,00000000,00000000,00001600,00000000,00000070,00000000,00000158,00000094,00000121,                                                                                                    
R289,FT HAMILTON PKY-GREENWOOD     ,00009263,00001336,00000058,00000282,00000000,00003527,00009886,00000011,00000110,00000131,00000004,00001480,00000470,00000336,00000000,00000124,00000000,00000000,00000000,00001145,00000000,00000044,00000000,00000062,00000043,00000070,                                                                                                    
R290,HOUSTON STREET-VARICK ST      ,00029305,00002488,00000196,00000438,00000118,00010176,00019779,00000170,00000251,00000298,00000211,00002268,00001159,00000740,00000000,00000483,00000000,00000000,00000000,00000931,00000000,00000077,00000000,00000219,00000180,00000129,                                                                                                    
R291,33RD STREET-QUEENS BLVD       ,00015719,00000986,00000099,00000341,00000026,00008060,00009896,00000049,00000126,00000286,00000040,00001004,00000321,00000301,00000000,00000128,00000000,00000000,00000000,00001549,00000000,00000073,00000000,00000371,00000216,00000273,                                                                                                    
R292,BAYCHESTER AVE-TILLOTSON      ,00007259,00000341,00000078,00000084,00000003,00003935,00002453,00000016,00000059,00000152,00000000,00000377,00000053,00000061,00000000,00000020,00000000,00000000,00000000,00000959,00000000,00000241,00000000,00000231,00000161,00000119,                                                                                                    
R293,34TH STREET - PENN STATION    ,00135671,00008043,00000640,00001233,00001422,00030969,00044549,00000238,00001048,00002675,00003211,00005097,00004915,00001461,00000000,00002434,00000000,00000000,00000000,00002447,00000000,00000485,00000000,00000780,00000691,00000404,                                                                                                    
R294,MORGAN AVENUE-HARRISON PL     ,00009425,00000224,00000032,00000089,00000005,00006413,00007966,00000000,00000058,00000107,00000005,00000737,00000201,00000201,00000000,00000187,00000000,00000000,00000000,00000851,00000000,00000041,00000000,00000085,00000079,00000070,                                                                                                    
R295,WILSON AVENUE-MOFFAT STREET   ,00004652,00000195,00000025,00000036,00000000,00004761,00004071,00000002,00000023,00000158,00000000,00000349,00000030,00000078,00000000,00000087,00000000,00000000,00000000,00000532,00000000,00000030,00000000,00000134,00000100,00000084,                                                                                                    
R296,163RD ST & AMSTERDAM AVE      ,00007294,00000639,00000120,00000148,00000000,00008727,00007230,00000000,00000017,00000259,00000001,00000672,00000090,00000133,00000000,00000098,00000000,00000000,00000000,00000781,00000000,00000117,00000000,00000233,00000228,00000139,                                                                                                    
R297,FRANKLIN AVENUE-FULTON ST     ,00010011,00000514,00000182,00000209,00000000,00007920,00010687,00000006,00000058,00000207,00000000,00001428,00000223,00000279,00000000,00000259,00000000,00000000,00000000,00000627,00000000,00000075,00000000,00000231,00000212,00000126,                                                                                                    
R298,NORTHERN BLVD-BROADWAY        ,00009587,00000959,00000141,00000396,00000002,00007445,00010260,00000004,00000138,00000364,00000004,00000760,00000196,00000144,00000000,00000106,00000000,00000000,00000000,00000906,00000000,00000053,00000000,00000176,00000104,00000193,                                                                                                    
R299,BROADWAY - UNION AVENUE       ,00006493,00000503,00000071,00000239,00000000,00008241,00008276,00000000,00000028,00000199,00000004,00000714,00000080,00000095,00000000,00000127,00000000,00000000,00000000,00000484,00000000,00000038,00000000,00000200,00000122,00000151,                                                                                                    
R300,2ND AVENUE-HOUSTON STREET     ,00040141,00002120,00000212,00000731,00000029,00018936,00025909,00000045,00000379,00000528,00000026,00003106,00001043,00000681,00000000,00001222,00000000,00000000,00000000,00001149,00000000,00000105,00000000,00000352,00000267,00000298,                                                                                                    
R301,YORK STREET-JAY STREET        ,00027285,00000841,00000079,00000246,00000020,00014607,00018649,00000023,00000271,00000222,00000033,00002318,00000969,00000608,00000000,00001024,00000000,00000000,00000000,00000961,00000000,00000183,00000000,00000285,00000175,00000267,                                                                                                    
R302,57TH STREET-6TH AVENUE        ,00040055,00002801,00000140,00000603,00000044,00016823,00022273,00000105,00000553,00000449,00000062,00003329,00001505,00000740,00000000,00001176,00000000,00000000,00000000,00000567,00000000,00000099,00000000,00000207,00000155,00000198,                                                                                                    
R303,21ST STREET-QUEENSBRIDGE      ,00014540,00001438,00000319,00000801,00000002,00018120,00012662,00000041,00000076,00000935,00000006,00001082,00000220,00000199,00000000,00000530,00000000,00000000,00000000,00000918,00000000,00000141,00000000,00000495,00000526,00000435,                                                                                                    
R304,RECTOR STREET-GREENWICH ST    ,00014507,00001104,00000043,00000214,00000043,00006716,00009767,00000559,00000186,00000151,00000139,00001258,00000560,00000314,00000000,00000398,00000000,00000000,00000000,00000565,00000000,00000029,00000000,00000078,00000068,00000048,                                                                                                    
R305,WTC-CORTLANDT ST              ,00037619,00001152,00000057,00000214,00000143,00011865,00011718,00000070,00000526,00000226,00000298,00002200,00001250,00000522,00000000,00001051,00000000,00000000,00000000,00000375,00000000,00000139,00000000,00000075,00000058,00000037,                                                                                                    
R306,238TH STREET-BROADWAY         ,00007127,00000593,00000071,00000135,00000012,00003914,00004602,00000022,00000046,00000199,00000004,00000611,00000212,00000091,00000000,00000045,00000000,00000000,00000000,00000817,00000000,00000140,00000000,00000154,00000116,00000146,                                                                                                    
R307,138TH ST-GRAND CONCOURSE      ,00003928,00000188,00000054,00000062,00000000,00002570,00001845,00000001,00000012,00000109,00000000,00000188,00000042,00000100,00000000,00000018,00000000,00000000,00000000,00000239,00000000,00000047,00000000,00000124,00000106,00000044,                                                                                                    
R308,MT EDEN AVENUE-JEROME AVE     ,00008316,00000643,00000141,00000154,00000003,00007502,00003650,00000005,00000021,00000416,00000000,00000442,00000038,00000079,00000000,00000048,00000000,00000000,00000000,00001115,00000000,00000237,00000000,00000353,00000359,00000225,                                                                                                    
R309,176TH STREET-JEROME AVENUE    ,00008525,00000518,00000170,00000152,00000002,00009075,00004060,00000009,00000008,00000339,00000000,00000385,00000035,00000068,00000000,00000050,00000000,00000000,00000000,00001323,00000000,00000339,00000000,00000499,00000390,00000288,                                                                                                    
R310,111TH STREET-ROOSEVELT AVE    ,00037098,00002576,00000353,00001542,00000008,00035416,00027142,00000047,00000154,00001056,00000008,00000991,00000253,00000240,00000000,00000271,00000000,00000000,00000000,00003125,00000000,00000367,00000000,00000450,00000316,00000545,                                                                                                    
R311,BOWERY STREET-DELANCEY ST     ,00007670,00000715,00000040,00000544,00000001,00005239,00007030,00000003,00000028,00000143,00000005,00000485,00000164,00000160,00000000,00000310,00000000,00000000,00000000,00000313,00000000,00000035,00000000,00000121,00000076,00000178,                                                                                                    
R312,WEST 6TH STREET-SURF AVENUE   ,00005151,00000832,00000035,00000170,00000000,00001791,00002795,00000001,00000048,00000109,00000000,00000150,00000129,00000051,00000000,00000059,00000000,00000000,00000000,00000627,00000000,00000014,00000000,00000099,00000046,00000077,                                                                                                    
R313,BUSHWICK AVENUE-ABERDEEN ST   ,00002094,00000095,00000014,00000013,00000000,00002152,00001755,00000000,00000010,00000057,00000000,00000189,00000028,00000042,00000000,00000045,00000000,00000000,00000000,00000283,00000000,00000015,00000000,00000058,00000058,00000012,                                                                                                    
R314,103RD ST-CENTRAL PARK WEST    ,00007280,00001010,00000084,00000214,00000001,00005488,00007220,00000012,00000069,00000290,00000007,00000668,00000213,00000149,00000000,00000179,00000000,00000000,00000000,00000648,00000000,00000100,00000000,00000243,00000173,00000119,                                                                                                    
R315,155TH STREET-8TH AVENUE       ,00005439,00000648,00000098,00000202,00000000,00005127,00002812,00000002,00000021,00000398,00000000,00000234,00000024,00000027,00000000,00000052,00000000,00000000,00000000,00001145,00000000,00000180,00000000,00000424,00000576,00000301,                                                                                                    
R316,FLUSHING AVENUE-MARCY AVE     ,00004667,00000207,00000033,00000050,00000004,00003499,00002513,00000005,00000024,00000105,00000000,00000244,00000050,00000033,00000000,00000067,00000000,00000000,00000000,00000398,00000000,00000037,00000000,00000255,00000103,00000081,                                                                                                    
R317,LAFAYETTE AV-WASHINGTON AV    ,00011052,00000583,00000060,00000148,00000002,00004865,00009328,00000004,00000094,00000085,00000004,00001130,00000332,00000338,00000000,00000237,00000000,00000000,00000000,00000580,00000000,00000027,00000000,00000080,00000044,00000049,                                                                                                    
R318,FULTON STREET-LAFAYETTE AV    ,00008640,00000466,00000061,00000142,00000001,00006795,00009188,00000001,00000091,00000128,00000009,00000929,00000288,00000312,00000000,00000200,00000000,00000000,00000000,00000971,00000000,00000049,00000000,00000146,00000108,00000117,                                                                                                    
R319,63RD STREET-LEXINGTON AVE     ,00041224,00004180,00000224,00000629,00000038,00017497,00033200,00000102,00000537,00000500,00000058,00003066,00001721,00000883,00000000,00000604,00000000,00000000,00000000,00001517,00000000,00000155,00000000,00000545,00000319,00000744,                                                                                                    
R320,CANAL STREET-VARICK STREET    ,00012509,00000555,00000045,00000111,00000038,00004716,00007890,00000063,00000137,00000101,00000071,00001520,00000496,00000295,00000000,00000259,00000000,00000000,00000000,00000350,00000000,00000040,00000000,00000061,00000056,00000047,                                                                                                    
R321,18TH STREET-7TH AVENUE        ,00015926,00001692,00000082,00000246,00000044,00006644,00011095,00000065,00000223,00000178,00000055,00001885,00000742,00000491,00000000,00000315,00000000,00000000,00000000,00000564,00000000,00000043,00000000,00000111,00000086,00000083,                                                                                                    
R322,SPRING STREET-LAFAYETTE ST    ,00024955,00001323,00000104,00000204,00000025,00012797,00015263,00000054,00000245,00000250,00000064,00001897,00000739,00000452,00000000,00000714,00000000,00000000,00000000,00000936,00000000,00000104,00000000,00000162,00000169,00000155,                                                                                                    
R323,111TH STREET-LENOX AVENUE     ,00012145,00001189,00000238,00000427,00000003,00010147,00010966,00000016,00000050,00000456,00000017,00001199,00000292,00000322,00000000,00000288,00000000,00000000,00000000,00001647,00000000,00000209,00000000,00000468,00000486,00000347,                                                                                                    
R324,116TH STREET-LENOX AVENUE     ,00014982,00001508,00000292,00000577,00000013,00014003,00013753,00000033,00000094,00000572,00000018,00001739,00000329,00000446,00000000,00000206,00000000,00000000,00000000,00002034,00000000,00000372,00000000,00000440,00000606,00000422,                                                                                                    
R325,WHITLOCK AVE-WESTCHESTER AV   ,00003014,00000158,00000041,00000059,00000000,00002841,00001427,00000008,00000007,00000060,00000000,00000145,00000019,00000012,00000000,00000009,00000000,00000000,00000000,00000487,00000000,00000060,00000000,00000131,00000153,00000065,                                                                                                    
R326,ZEREGA AVE-WESTCHESTER AVE    ,00005396,00000359,00000042,00000096,00000001,00003153,00002204,00000015,00000033,00000160,00000000,00000227,00000069,00000021,00000000,00000030,00000000,00000000,00000000,00000599,00000000,00000105,00000000,00000170,00000151,00000067,                                                                                                    
R327,52ND STREET-ROOSEVELT AVE     ,00010661,00001111,00000145,00000296,00000005,00007793,00010854,00000005,00000127,00000360,00000002,00000927,00000209,00000269,00000000,00000122,00000000,00000000,00000000,00000852,00000000,00000077,00000000,00000156,00000060,00000109,                                                                                                    
R328,WILLETS PT BLVD-ROOSEVELT     ,00003875,00000118,00000018,00000022,00000003,00001425,00001182,00000002,00000041,00000040,00000000,00000201,00000140,00000059,00000000,00000021,00000000,00000000,00000000,00000686,00000000,00000018,00000000,00000096,00000059,00000022,                                                                                                    
R329,MORRIS PARK-PAULDING AVENUE   ,00005813,00000283,00000022,00000039,00000000,00001929,00002537,00000011,00000044,00000099,00000001,00000374,00000092,00000057,00000000,00000015,00000000,00000000,00000000,00000453,00000000,00000049,00000000,00000131,00000051,00000079,                                                                                                    
R330,3RD AVENUE-14TH STREET        ,00011075,00000536,00000054,00000196,00000014,00005380,00008832,00000002,00000103,00000140,00000001,00001284,00000293,00000212,00000000,00000242,00000000,00000000,00000000,00000594,00000000,00000036,00000000,00000108,00000061,00000052,                                                                                                    
R331,155TH STREET-ST NICHOLAS AV   ,00004111,00000413,00000103,00000182,00000005,00004790,00004949,00000007,00000014,00000172,00000005,00000419,00000042,00000120,00000000,00000075,00000000,00000000,00000000,00000420,00000000,00000066,00000000,00000110,00000148,00000111,                                                                                                    
R332,135TH STREET-ST NICHOLAS AV   ,00007173,00000643,00000086,00000220,00000000,00006437,00008206,00000007,00000052,00000145,00000001,00000870,00000241,00000316,00000000,00000127,00000000,00000000,00000000,00001107,00000000,00000096,00000000,00000226,00000182,00000229,                                                                                                    
R333,116TH STREET-8TH AVENUE       ,00009711,00000844,00000183,00000294,00000006,00008975,00011235,00000020,00000065,00000242,00000001,00001320,00000221,00000333,00000000,00000233,00000000,00000000,00000000,00001315,00000000,00000115,00000000,00000220,00000334,00000267,                                                                                                    
R334,110TH STREET-8TH AVENUE       ,00011440,00001165,00000129,00000395,00000002,00008298,00012809,00000007,00000084,00000268,00000009,00001296,00000368,00000389,00000000,00000298,00000000,00000000,00000000,00001060,00000000,00000082,00000000,00000242,00000274,00000154,                                                                                                    
R335,GASTON AVENUE-BEACH 67TH ST   ,00004128,00000314,00000030,00000070,00000005,00001798,00001303,00000002,00000040,00000179,00000000,00000169,00000049,00000049,00000000,00000076,00000000,00000000,00000000,00000494,00000000,00000053,00000000,00000149,00000058,00000036,                                                                                                    
R336,STRAITON AVE-BEACH 60TH ST    ,00003121,00000254,00000044,00000038,00000000,00001849,00001129,00000002,00000005,00000130,00000000,00000145,00000013,00000027,00000000,00000041,00000000,00000000,00000000,00000631,00000000,00000072,00000000,00000262,00000137,00000043,                                                                                                    
R337,FRANK AVENUE-BEACH 44TH ST    ,00001164,00000071,00000013,00000012,00000000,00000757,00000330,00000000,00000003,00000029,00000000,00000037,00000006,00000006,00000000,00000019,00000000,00000000,00000000,00000210,00000000,00000014,00000000,00000046,00000027,00000015,                                                                                                    
R338,EDGEMERE-BEACH 36TH STREET    ,00001515,00000161,00000032,00000046,00000000,00000800,00000544,00000002,00000002,00000089,00000000,00000083,00000027,00000005,00000000,00000030,00000000,00000000,00000000,00000251,00000000,00000031,00000000,00000103,00000038,00000031,                                                                                                    
R339,36TH STREET-NORTHERN BLVD     ,00007806,00000743,00000100,00000264,00000009,00004844,00006043,00000017,00000044,00000258,00000016,00000585,00000162,00000202,00000000,00000161,00000000,00000000,00000000,00000472,00000000,00000026,00000000,00000151,00000136,00000098,                                                                                                    
R340,65TH STREET-BROADWAY          ,00006252,00000560,00000099,00000194,00000000,00004202,00005808,00000000,00000047,00000213,00000001,00000329,00000075,00000123,00000000,00000059,00000000,00000000,00000000,00000693,00000000,00000038,00000000,00000097,00000045,00000152,                                                                                                    
R341,75TH AVENUE-QUEENS BLVD       ,00006697,00001159,00000054,00000297,00000002,00001963,00005497,00000003,00000127,00000203,00000004,00000574,00000276,00000188,00000000,00000075,00000000,00000000,00000000,00000353,00000000,00000011,00000000,00000056,00000031,00000038,                                                                                                    
R342,VAN WYCK BLVD-METROPOLITAN    ,00009729,00000568,00000089,00000156,00000005,00004791,00003977,00000001,00000034,00000240,00000011,00000272,00000128,00000078,00000000,00000094,00000000,00000000,00000000,00000769,00000000,00000099,00000000,00000177,00000094,00000100,                                                                                                    
R343,FRANKLIN STREET-WEST BWAY     ,00011527,00001107,00000050,00000132,00000019,00003964,00006570,00000026,00000080,00000197,00000069,00000812,00000515,00000284,00000000,00000191,00000000,00000000,00000000,00000509,00000000,00000023,00000000,00000056,00000051,00000047,                                                                                                    
R344,145TH STREET-LENOX AVENUE     ,00004923,00000563,00000142,00000256,00000000,00004430,00003901,00000004,00000018,00000190,00000002,00000509,00000051,00000041,00000000,00000057,00000000,00000000,00000000,00000719,00000000,00000085,00000000,00000226,00000251,00000122,                                                                                                    
R345,148TH STREET-LENOX AVENUE     ,00005194,00000638,00000133,00000220,00000000,00004713,00004822,00000006,00000021,00000204,00000001,00000625,00000075,00000097,00000000,00000040,00000000,00000000,00000000,00000849,00000000,00000058,00000000,00000206,00000222,00000108,                                                                                                    
R346,COURT SQ                      ,00010123,00000593,00000108,00000151,00000018,00007090,00009139,00000041,00000074,00000155,00000028,00001000,00000288,00000291,00000000,00000158,00000000,00000000,00000000,00000301,00000000,00000060,00000000,00000089,00000075,00000079,                                                                                                    
R347,69TH STREET-ROOSEVELT AVE     ,00008373,00000715,00000171,00000284,00000003,00007976,00007011,00000007,00000039,00000369,00000002,00000403,00000057,00000146,00000000,00000082,00000000,00000000,00000000,00000941,00000000,00000088,00000000,00000082,00000042,00000106,                                                                                                    
R348,ATLANTIC AV-VAN SINDEREN AV   ,00002346,00000085,00000012,00000040,00000001,00001434,00000730,00000000,00000004,00000079,00000002,00000068,00000019,00000018,00000000,00000026,00000000,00000000,00000000,00000374,00000000,00000015,00000000,00000080,00000092,00000033,                                                                                                    
R349,SUTTER AVE-VAN SINDEREN AVE   ,00005283,00000312,00000054,00000071,00000000,00004355,00001526,00000001,00000013,00000312,00000001,00000166,00000005,00000028,00000000,00000036,00000000,00000000,00000000,00001027,00000000,00000104,00000000,00000401,00000301,00000165,                                                                                                    
R350,LIVONIA AVE-VAN SINDEREN AV   ,00003699,00000334,00000098,00000100,00000000,00004135,00001903,00000001,00000009,00000168,00000000,00000181,00000008,00000019,00000000,00000028,00000000,00000000,00000000,00000688,00000000,00000069,00000000,00000201,00000204,00000113,                                                                                                    
R352,HEWES STREET-BROADWAY         ,00006786,00000309,00000084,00000085,00000003,00005094,00006322,00000007,00000039,00000251,00000001,00000677,00000086,00000151,00000000,00000161,00000000,00000000,00000000,00000334,00000000,00000028,00000000,00000165,00000092,00000105,                                                                                                    
R353,LORIMER STREET-BROADWAY       ,00007629,00000897,00000060,00000901,00000000,00007789,00011053,00000003,00000069,00000195,00000003,00000930,00000148,00000144,00000000,00000113,00000000,00000000,00000000,00000772,00000000,00000062,00000000,00000256,00000159,00000437,                                                                                                    
