     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,12/07/2019-12/13/2019,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,FF VALUE,FF 7-DAY,FF 30-DAY,                                                                     
R253,174TH-175TH ST-GRAND CONCOU   ,00009482,00000665,00000118,00000138,00000003,00009305,00004842,00000009,00000034,00000256,00000008,00000467,00000071,00000086,00000000,00000101,00000000,00000000,00000000,00002203,00000000,00000239,00000000,00000363,00000326,00000271,                                                                                                    
R254,GRAND AVE-QUEENS BOULEVARD    ,00027375,00002768,00000405,00001180,00000004,00024025,00033259,00000031,00000346,00000865,00000007,00001903,00000492,00000577,00000000,00000264,00000000,00000000,00000000,00006098,00000000,00000608,00000000,00000363,00000267,00000428,                                                                                                    
R255,VAN WYCK BLVD-MAIN STREET     ,00010639,00001177,00000105,00000266,00000007,00004686,00007298,00000008,00000086,00000323,00000000,00000707,00000290,00000155,00000000,00000161,00000000,00000000,00000000,00003308,00000000,00000141,00000000,00000103,00000072,00000095,                                                                                                    
R256,NASSAU AVE-MANHATTAN AVE      ,00025835,00001100,00000131,00000470,00000005,00014917,00018052,00000018,00000231,00000229,00000007,00002483,00000702,00000587,00000000,00000640,00000000,00000000,00000000,00001829,00000000,00000124,00000000,00000080,00000099,00000101,                                                                                                    
R257,EAST BROADWAY-MADISON ST      ,00030929,00003991,00000295,00001666,00000028,00014469,00022824,00000053,00000317,00000972,00000025,00002482,00000732,00000444,00000000,00000713,00000000,00000000,00000000,00005677,00000000,00000210,00000000,00000624,00000446,00000809,                                                                                                    
R258,4TH AVENUE-9TH STREET         ,00027536,00002072,00000198,00000547,00000003,00015489,00021177,00000018,00000339,00000474,00000010,00003259,00001056,00000786,00000000,00000468,00000000,00000000,00000000,00004868,00000000,00000173,00000000,00000233,00000179,00000201,                                                                                                    
R259,ROOSEVELT ISLAND              ,00013389,00002073,00000215,00000510,00000002,00007274,00015814,00000026,00000069,00000314,00000007,00001880,00000398,00000487,00000000,00000403,00000000,00000000,00000000,00001919,00000000,00000055,00000000,00000082,00000062,00000057,                                                                                                    
R260,181ST STREET-ST NICHOLAS AV   ,00020708,00002128,00000424,00000466,00000006,00022058,00011594,00000020,00000056,00001130,00000008,00001142,00000245,00000236,00000000,00000191,00000000,00000000,00000000,00003557,00000000,00000585,00000000,00000518,00000938,00000520,                                                                                                    
R261,40TH STREET-LOWERY STREET     ,00020861,00002005,00000208,00000488,00000004,00013424,00017079,00000031,00000151,00000702,00000020,00002168,00000382,00000493,00000000,00000281,00000000,00000000,00000000,00004553,00000000,00000247,00000000,00000168,00000108,00000176,                                                                                                    
R262,BEVERLEY ROAD -EAST 15TH ST   ,00007397,00000645,00000063,00000102,00000002,00004575,00005392,00000010,00000057,00000187,00000001,00000681,00000141,00000197,00000000,00000086,00000000,00000000,00000000,00001557,00000000,00000180,00000000,00000071,00000057,00000040,                                                                                                    
R263,AVENUE H-EAST 16TH STREET     ,00007079,00000693,00000044,00000220,00000010,00004063,00005509,00000001,00000079,00000203,00000000,00000349,00000172,00000138,00000000,00000055,00000000,00000000,00000000,00002053,00000000,00000113,00000000,00000231,00000067,00000176,                                                                                                    
R264,OCEAN PKWAY-BRIGHTON BCH AV   ,00007221,00001283,00000061,00000273,00000002,00002260,00003966,00000003,00000059,00000374,00000001,00000208,00000147,00000039,00000000,00000035,00000000,00000000,00000000,00002283,00000000,00000079,00000000,00000107,00000036,00000047,                                                                                                    
R265,MONTROSE AVENUE               ,00013934,00000488,00000036,00000162,00000004,00010726,00011063,00000006,00000101,00000386,00000004,00001563,00000242,00000331,00000000,00000310,00000000,00000000,00000000,00002220,00000000,00000094,00000000,00000159,00000137,00000117,                                                                                                    
R266,HALSEY STREET-WYCKOFF AVE     ,00015533,00000635,00000077,00000150,00000001,00012234,00010765,00000012,00000111,00000278,00000005,00000974,00000238,00000280,00000000,00000154,00000000,00000000,00000000,00002524,00000000,00000142,00000000,00000244,00000201,00000185,                                                                                                    
R267,46TH STREET-BROADWAY          ,00017737,00001289,00000171,00000368,00000008,00010749,00014045,00000013,00000187,00000388,00000015,00001594,00000384,00000377,00000000,00000245,00000000,00000000,00000000,00002542,00000000,00000200,00000000,00000193,00000115,00000134,                                                                                                    
R268,METROPOLITAN AVE-LORIMER ST   ,00032595,00000826,00000106,00000248,00000011,00022100,00025488,00000031,00000261,00000253,00000005,00004028,00000737,00000706,00000000,00000772,00000000,00000000,00000000,00003243,00000000,00000206,00000000,00000179,00000137,00000142,                                                                                                    
R269,BEDFORD AVENUE-NOSTRAND AVE   ,00017064,00000549,00000096,00000183,00000001,00014749,00015558,00000006,00000179,00000248,00000002,00002002,00000420,00000426,00000000,00000399,00000000,00000000,00000000,00002150,00000000,00000194,00000000,00000253,00000233,00000138,                                                                                                    
R270,SMITH STREET-9TH STREET       ,00009417,00000501,00000076,00000197,00000007,00006691,00005311,00000015,00000071,00000244,00000007,00000570,00000238,00000194,00000000,00000123,00000000,00000000,00000000,00001966,00000000,00000086,00000000,00000226,00000260,00000148,                                                                                                    
R271,AVENUE X-MCDONALD AVENUE      ,00005485,00000526,00000050,00000234,00000000,00002465,00003829,00000000,00000043,00000165,00000003,00000238,00000081,00000043,00000000,00000023,00000000,00000000,00000000,00001101,00000000,00000177,00000000,00000111,00000055,00000124,                                                                                                    
R272,28TH STREET-7TH AVENUE        ,00041091,00003514,00000289,00000703,00000092,00018053,00023193,00000190,00000513,00000592,00000113,00002702,00001465,00000878,00000000,00000929,00000000,00000000,00000000,00001485,00000000,00000159,00000000,00000243,00000216,00000147,                                                                                                    
R273,145TH STREET-BROADWAY         ,00014993,00001378,00000372,00000520,00000001,00019176,00014885,00000017,00000065,00000649,00000001,00001364,00000291,00000564,00000000,00000281,00000000,00000000,00000000,00002353,00000000,00000243,00000000,00000244,00000384,00000246,                                                                                                    
R274,191ST STREET-ST NICHOLAS AV   ,00013705,00001734,00000250,00000450,00000002,00014252,00009997,00000017,00000053,00000746,00000004,00000957,00000161,00000248,00000000,00000110,00000000,00000000,00000000,00004420,00000000,00000340,00000000,00000368,00000512,00000396,                                                                                                    
R275,183RD STREET-JEROME AVENUE    ,00010768,00000621,00000103,00000147,00000004,00010899,00003990,00000006,00000044,00000440,00000001,00000490,00000052,00000238,00000000,00000058,00000000,00000000,00000000,00003977,00000000,00000546,00000000,00000503,00000392,00000220,                                                                                                    
R276,JACKSON AVENUE-VERNON BLVD    ,00036846,00001786,00000127,00000406,00000045,00014546,00028305,00000070,00000520,00000414,00000064,00004821,00001759,00001193,00000000,00000585,00000000,00000000,00000000,00003207,00000000,00000126,00000000,00000126,00000142,00000128,                                                                                                    
R277,PRESIDENT ST-NOSTRAND AVE     ,00007321,00000520,00000134,00000165,00000000,00005535,00005606,00000008,00000054,00000188,00000000,00000819,00000136,00000127,00000000,00000083,00000000,00000000,00000000,00002578,00000000,00000413,00000000,00000117,00000108,00000081,                                                                                                    
R278,25TH STREET-4TH AVENUE        ,00006785,00000334,00000059,00000091,00000000,00004480,00004794,00000009,00000066,00000081,00000001,00000469,00000198,00000139,00000000,00000100,00000000,00000000,00000000,00000842,00000000,00000079,00000000,00000087,00000085,00000034,                                                                                                    
R279,JEFFERSON STREET-WYCKOFF AV   ,00016867,00000408,00000059,00000132,00000004,00012714,00011121,00000023,00000068,00000193,00000001,00001126,00000232,00000262,00000000,00000384,00000000,00000000,00000000,00001800,00000000,00000129,00000000,00000156,00000105,00000078,                                                                                                    
R280,190TH STREET-OVERLOOK TERR    ,00008488,00001458,00000103,00000335,00000010,00006271,00009810,00000003,00000090,00000378,00000000,00001230,00000322,00000424,00000000,00000134,00000000,00000000,00000000,00001928,00000000,00000096,00000000,00000110,00000115,00000090,                                                                                                    
R281,72ND STREET-CENTRAL PK WEST   ,00022072,00002645,00000121,00000329,00000012,00011610,00012185,00000019,00000287,00000396,00000015,00001551,00001025,00000550,00000000,00000719,00000000,00000000,00000000,00001385,00000000,00000033,00000000,00000096,00000080,00000072,                                                                                                    
R282,SPRING STREET-6TH AVENUE      ,00042632,00001799,00000144,00000295,00000059,00017539,00021510,00000086,00000551,00000295,00000104,00003778,00001577,00000975,00000000,00001085,00000000,00000001,00000000,00002759,00000000,00000135,00000000,00000137,00000124,00000091,                                                                                                    
R283,LAFAYETTE AVENUE-FULTON ST    ,00011537,00000586,00000097,00000155,00000005,00007144,00007378,00000008,00000101,00000181,00000006,00001140,00000284,00000340,00000000,00000302,00000000,00000000,00000000,00002821,00000000,00000101,00000000,00000186,00000129,00000091,                                                                                                    
R284,CLINTON AVENUE-FULTON ST      ,00016405,00000737,00000098,00000198,00000007,00008951,00013350,00000013,00000178,00000142,00000004,00002339,00000508,00000503,00000000,00000369,00000000,00000000,00000000,00001819,00000000,00000093,00000000,00000114,00000107,00000112,                                                                                                    
R285,MOTT AVENUE-BEACH 22ND ST     ,00009987,00000668,00000152,00000158,00000003,00005768,00002382,00000005,00000027,00000443,00000000,00000194,00000057,00000041,00000000,00000120,00000000,00000000,00000000,00001942,00000000,00000239,00000000,00000286,00000190,00000084,                                                                                                    
R286,MYRTLE AVENUE-MARCY AVENUE    ,00012230,00000404,00000058,00000071,00000002,00010682,00008960,00000003,00000075,00000250,00000005,00001129,00000181,00000241,00000000,00000225,00000000,00000000,00000000,00002226,00000000,00000160,00000000,00000349,00000216,00000164,                                                                                                    
R287,CLASSON AVENUE-LAFAYETTE AV   ,00013358,00000370,00000063,00000088,00000016,00008154,00009436,00000005,00000101,00000189,00000001,00001194,00000315,00000289,00000000,00000263,00000000,00000000,00000000,00001978,00000000,00000151,00000000,00000185,00000162,00000074,                                                                                                    
R288,7TH AVENUE-9TH STREET         ,00027864,00002945,00000139,00000458,00000005,00009934,00020027,00000024,00000519,00000435,00000005,00003548,00001358,00000857,00000000,00000392,00000000,00000000,00000000,00008063,00000000,00000101,00000000,00000143,00000114,00000122,                                                                                                    
R289,FT HAMILTON PKY-GREENWOOD     ,00012306,00001591,00000088,00000304,00000000,00005236,00011110,00000019,00000220,00000171,00000006,00001760,00000661,00000394,00000000,00000168,00000000,00000000,00000000,00003700,00000000,00000054,00000000,00000059,00000081,00000076,                                                                                                    
R290,HOUSTON STREET-VARICK ST      ,00043632,00002958,00000272,00000460,00000129,00014572,00020762,00000178,00000372,00000306,00000290,00002985,00001789,00001000,00000000,00000670,00000000,00000000,00000000,00002627,00000000,00000109,00000000,00000193,00000191,00000164,                                                                                                    
R291,33RD STREET-QUEENS BLVD       ,00020761,00001148,00000130,00000388,00000025,00010945,00011661,00000065,00000140,00000268,00000054,00001148,00000435,00000390,00000000,00000166,00000000,00000000,00000000,00009747,00000000,00003287,00000000,00000440,00000248,00000292,                                                                                                    
R292,BAYCHESTER AVE-TILLOTSON      ,00007707,00000349,00000066,00000059,00000004,00004006,00002427,00000016,00000055,00000150,00000000,00000373,00000056,00000075,00000000,00000028,00000000,00000000,00000000,00003878,00000000,00000212,00000000,00000198,00000199,00000089,                                                                                                    
R293,34TH STREET - PENN STATION    ,00183781,00009864,00000728,00001339,00002207,00036235,00044728,00000321,00001405,00003323,00004361,00005737,00007131,00001678,00000000,00003154,00000000,00000000,00000000,00003978,00000000,00000553,00000000,00000667,00000551,00000388,                                                                                                    
R294,MORGAN AVENUE-HARRISON PL     ,00016959,00000321,00000060,00000150,00000006,00012283,00010966,00000029,00000105,00000133,00000011,00001182,00000316,00000361,00000000,00000414,00000000,00000000,00000000,00001438,00000000,00000088,00000000,00000116,00000077,00000081,                                                                                                    
R295,WILSON AVENUE-MOFFAT STREET   ,00008216,00000288,00000040,00000058,00000002,00009008,00006199,00000003,00000035,00000228,00000000,00000638,00000085,00000136,00000000,00000187,00000000,00000000,00000000,00001677,00000000,00000079,00000000,00000191,00000197,00000107,                                                                                                    
R296,163RD ST & AMSTERDAM AVE      ,00007958,00000690,00000120,00000141,00000000,00009438,00006467,00000004,00000031,00000317,00000000,00000649,00000080,00000145,00000000,00000105,00000000,00000000,00000000,00001899,00000000,00000134,00000000,00000204,00000225,00000126,                                                                                                    
R297,FRANKLIN AVENUE-FULTON ST     ,00012146,00000606,00000196,00000199,00000001,00009929,00010227,00000011,00000073,00000294,00000001,00001478,00000259,00000280,00000000,00000307,00000000,00000000,00000000,00002049,00000000,00000149,00000000,00000199,00000191,00000141,                                                                                                    
R298,NORTHERN BLVD-BROADWAY        ,00010773,00001121,00000156,00000406,00000004,00008223,00010166,00000006,00000174,00000317,00000007,00000790,00000284,00000170,00000000,00000097,00000000,00000000,00000000,00001620,00000000,00000133,00000000,00000125,00000092,00000130,                                                                                                    
R299,BROADWAY - UNION AVENUE       ,00007848,00000539,00000081,00000296,00000000,00009417,00008205,00000004,00000033,00000200,00000000,00000782,00000104,00000106,00000000,00000211,00000000,00000000,00000000,00001608,00000000,00000174,00000000,00000162,00000141,00000146,                                                                                                    
R300,2ND AVENUE-HOUSTON STREET     ,00052296,00002547,00000276,00000834,00000044,00025746,00027100,00000055,00000520,00000602,00000028,00003814,00001285,00000849,00000000,00001659,00000000,00000000,00000000,00003362,00000000,00000183,00000000,00000348,00000256,00000254,                                                                                                    
R301,YORK STREET-JAY STREET        ,00032661,00001078,00000090,00000334,00000021,00018390,00018770,00000038,00000385,00000225,00000027,00002763,00001155,00000700,00000000,00001138,00000000,00000000,00000000,00001401,00000000,00000310,00000000,00000226,00000200,00000239,                                                                                                    
R302,57TH STREET-6TH AVENUE        ,00049902,00003107,00000188,00000585,00000058,00019338,00022266,00000111,00000683,00000650,00000070,00003904,00002031,00000867,00000000,00001163,00000000,00000000,00000000,00000616,00000000,00000143,00000000,00000162,00000117,00000175,                                                                                                    
R303,21ST STREET-QUEENSBRIDGE      ,00018150,00001567,00000357,00000865,00000006,00023643,00013395,00000027,00000084,00000959,00000008,00001283,00000271,00000169,00000000,00000981,00000000,00000000,00000000,00002289,00000000,00000251,00000000,00000408,00000429,00000376,                                                                                                    
R304,RECTOR STREET-GREENWICH ST    ,00022135,00001399,00000069,00000204,00000067,00008220,00010674,00000793,00000301,00000190,00000197,00001583,00000940,00000431,00000000,00000549,00000000,00000000,00000000,00001603,00000000,00000042,00000000,00000073,00000074,00000038,                                                                                                    
R305,WTC-CORTLANDT ST              ,00055107,00001382,00000090,00000218,00000227,00014219,00012280,00000112,00000790,00000456,00000415,00002679,00001915,00000589,00000000,00001320,00000000,00000000,00000000,00000729,00000000,00000201,00000000,00000067,00000065,00000051,                                                                                                    
R306,238TH STREET-BROADWAY         ,00009861,00000709,00000091,00000225,00000012,00005525,00005538,00000027,00000058,00000242,00000001,00000831,00000261,00000113,00000000,00000064,00000000,00000000,00000000,00001582,00000000,00000184,00000000,00000144,00000140,00000143,                                                                                                    
R307,138TH ST-GRAND CONCOURSE      ,00005669,00000229,00000074,00000081,00000003,00003770,00002434,00000011,00000019,00000187,00000000,00000281,00000064,00000113,00000000,00000030,00000000,00000000,00000000,00000568,00000000,00000077,00000000,00000144,00000099,00000061,                                                                                                    
R308,MT EDEN AVENUE-JEROME AVE     ,00009670,00000724,00000156,00000201,00000003,00008531,00004020,00000006,00000028,00000467,00000000,00000509,00000030,00000095,00000000,00000070,00000000,00000000,00000000,00002649,00000000,00000282,00000000,00000353,00000363,00000181,                                                                                                    
R309,176TH STREET-JEROME AVENUE    ,00010104,00000593,00000218,00000163,00000005,00010380,00004333,00000007,00000028,00000415,00000004,00000510,00000052,00000078,00000000,00000057,00000000,00000000,00000000,00003732,00000000,00000324,00000000,00000416,00000402,00000309,                                                                                                    
R310,111TH STREET-ROOSEVELT AVE    ,00024744,00000776,00000097,00000368,00000003,00027082,00009795,00000010,00000082,00000480,00000003,00000372,00000121,00000092,00000000,00000116,00000000,00000000,00000000,00005443,00000000,00000475,00000000,00000205,00000191,00000196,                                                                                                    
R311,BOWERY STREET-DELANCEY ST     ,00007086,00000533,00000034,00000405,00000002,00005305,00006063,00000011,00000045,00000102,00000000,00000511,00000135,00000135,00000000,00000298,00000000,00000000,00000000,00000662,00000000,00000045,00000000,00000068,00000045,00000098,                                                                                                    
R312,WEST 6TH STREET-SURF AVENUE   ,00004654,00000845,00000031,00000191,00000000,00001475,00002570,00000003,00000070,00000147,00000000,00000163,00000144,00000046,00000000,00000024,00000000,00000000,00000000,00000797,00000000,00000068,00000000,00000099,00000027,00000057,                                                                                                    
R313,BUSHWICK AVENUE-ABERDEEN ST   ,00003476,00000168,00000026,00000030,00000000,00004183,00002663,00000000,00000009,00000083,00000000,00000289,00000063,00000072,00000000,00000064,00000000,00000000,00000000,00001041,00000000,00000056,00000000,00000074,00000087,00000019,                                                                                                    
R314,103RD ST-CENTRAL PARK WEST    ,00009542,00001133,00000101,00000265,00000006,00006686,00007143,00000016,00000102,00000379,00000003,00000844,00000270,00000205,00000000,00000277,00000000,00000000,00000000,00001535,00000000,00000114,00000000,00000179,00000179,00000147,                                                                                                    
R315,155TH STREET-8TH AVENUE       ,00006125,00000674,00000099,00000205,00000001,00005798,00003084,00000008,00000018,00000433,00000001,00000256,00000018,00000031,00000000,00000068,00000000,00000000,00000000,00002402,00000000,00000238,00000000,00000304,00000433,00000266,                                                                                                    
R316,FLUSHING AVENUE-MARCY AVE     ,00005548,00000239,00000049,00000055,00000000,00004143,00002613,00000002,00000032,00000114,00000000,00000309,00000076,00000053,00000000,00000061,00000000,00000000,00000000,00000981,00000000,00000075,00000000,00000204,00000110,00000093,                                                                                                    
R317,LAFAYETTE AV-WASHINGTON AV    ,00013601,00000760,00000075,00000158,00000000,00007005,00009226,00000008,00000141,00000108,00000009,00001311,00000509,00000389,00000000,00000298,00000000,00000000,00000000,00001808,00000000,00000064,00000000,00000083,00000054,00000048,                                                                                                    
R318,FULTON STREET-LAFAYETTE AV    ,00010753,00000572,00000063,00000159,00000010,00008882,00009621,00000005,00000089,00000158,00000025,00001052,00000369,00000339,00000000,00000252,00000000,00000000,00000000,00007347,00000000,00000115,00000000,00000142,00000117,00000093,                                                                                                    
R319,63RD STREET-LEXINGTON AVE     ,00051772,00005143,00000294,00000684,00000058,00022210,00033896,00000111,00000670,00000668,00000079,00003673,00002258,00000990,00000000,00000677,00000000,00000000,00000000,00002864,00000000,00000234,00000000,00000488,00000340,00000543,                                                                                                    
R320,CANAL STREET-VARICK STREET    ,00019869,00000697,00000050,00000148,00000059,00006947,00008827,00000069,00000270,00000160,00000109,00001849,00000814,00000454,00000000,00000351,00000000,00000000,00000000,00000939,00000000,00000047,00000000,00000064,00000076,00000037,                                                                                                    
R321,18TH STREET-7TH AVENUE        ,00025107,00002268,00000149,00000279,00000075,00009241,00012351,00000089,00000392,00000277,00000085,00002284,00001141,00000548,00000000,00000483,00000000,00000000,00000000,00002474,00000000,00000066,00000000,00000108,00000108,00000080,                                                                                                    
R322,SPRING STREET-LAFAYETTE ST    ,00033446,00001588,00000143,00000280,00000035,00016693,00015486,00000079,00000360,00000366,00000091,00002165,00000944,00000531,00000000,00000866,00000000,00000000,00000000,00001179,00000000,00000152,00000000,00000175,00000181,00000163,                                                                                                    
R323,111TH STREET-LENOX AVENUE     ,00014577,00001283,00000268,00000478,00000010,00012454,00011684,00000034,00000078,00000490,00000021,00001380,00000359,00000366,00000000,00000236,00000000,00000000,00000000,00003696,00000000,00000297,00000000,00000391,00000535,00000261,                                                                                                    
R324,116TH STREET-LENOX AVENUE     ,00018540,00001762,00000386,00000598,00000006,00017714,00014879,00000036,00000152,00000733,00000017,00002007,00000435,00000527,00000000,00000317,00000000,00000000,00000000,00004785,00000000,00000464,00000000,00000385,00000565,00000454,                                                                                                    
R325,WHITLOCK AVE-WESTCHESTER AV   ,00003833,00000209,00000056,00000072,00000000,00003545,00001516,00000012,00000009,00000118,00000000,00000179,00000010,00000007,00000000,00000020,00000000,00000000,00000000,00001341,00000000,00000106,00000000,00000139,00000164,00000053,                                                                                                    
R326,ZEREGA AVE-WESTCHESTER AVE    ,00006278,00000403,00000045,00000085,00000000,00003772,00002480,00000013,00000048,00000206,00000000,00000234,00000098,00000024,00000000,00000029,00000000,00000000,00000000,00001577,00000000,00000178,00000000,00000142,00000094,00000073,                                                                                                    
R327,52ND STREET-ROOSEVELT AVE     ,00012147,00001301,00000161,00000299,00000002,00009160,00011414,00000014,00000143,00000383,00000013,00001078,00000221,00000318,00000000,00000135,00000000,00000000,00000000,00001960,00000000,00000173,00000000,00000160,00000048,00000088,                                                                                                    
R328,WILLETS PT BLVD-ROOSEVELT     ,00007439,00000335,00000029,00000061,00000004,00002683,00002254,00000007,00000087,00000086,00000006,00000333,00000214,00000096,00000000,00000075,00000000,00000000,00000000,00000440,00000000,00000039,00000000,00000105,00000080,00000034,                                                                                                    
R329,MORRIS PARK-PAULDING AVENUE   ,00006051,00000271,00000008,00000042,00000000,00001884,00002391,00000018,00000043,00000100,00000003,00000455,00000106,00000063,00000000,00000027,00000000,00000000,00000000,00000981,00000000,00000059,00000000,00000106,00000070,00000051,                                                                                                    
R330,3RD AVENUE-14TH STREET        ,00013899,00000662,00000056,00000174,00000015,00007704,00008954,00000020,00000127,00000147,00000001,00001485,00000424,00000270,00000000,00000314,00000000,00000000,00000000,00001534,00000000,00000048,00000000,00000089,00000065,00000061,                                                                                                    
R331,155TH STREET-ST NICHOLAS AV   ,00004636,00000432,00000080,00000180,00000001,00005103,00004162,00000004,00000006,00000251,00000004,00000443,00000036,00000137,00000000,00000080,00000000,00000000,00000000,00001114,00000000,00000085,00000000,00000108,00000132,00000093,                                                                                                    
R332,135TH STREET-ST NICHOLAS AV   ,00009811,00000801,00000150,00000264,00000005,00008627,00008602,00000017,00000049,00000160,00000010,00001097,00000272,00000342,00000000,00000187,00000000,00000000,00000000,00004421,00000000,00000120,00000000,00000233,00000275,00000228,                                                                                                    
R333,116TH STREET-8TH AVENUE       ,00013401,00000980,00000239,00000280,00000003,00011709,00011509,00000034,00000116,00000280,00000005,00001540,00000418,00000467,00000000,00000318,00000000,00000000,00000000,00003440,00000000,00000126,00000000,00000242,00000302,00000272,                                                                                                    
R334,110TH STREET-8TH AVENUE       ,00015419,00001346,00000121,00000416,00000003,00010860,00012872,00000012,00000106,00000335,00000009,00001503,00000495,00000452,00000000,00000453,00000000,00000000,00000000,00002463,00000000,00000133,00000000,00000175,00000262,00000154,                                                                                                    
R335,GASTON AVENUE-BEACH 67TH ST   ,00005489,00000371,00000041,00000088,00000000,00002540,00001632,00000006,00000044,00000236,00000000,00000199,00000077,00000064,00000000,00000129,00000000,00000000,00000000,00001085,00000000,00000084,00000000,00000118,00000080,00000064,                                                                                                    
R336,STRAITON AVE-BEACH 60TH ST    ,00004198,00000328,00000041,00000035,00000000,00002809,00001313,00000002,00000008,00000186,00000001,00000220,00000017,00000020,00000000,00000091,00000000,00000000,00000000,00001549,00000000,00000136,00000000,00000188,00000205,00000044,                                                                                                    
R337,FRANK AVENUE-BEACH 44TH ST    ,00001441,00000092,00000012,00000026,00000000,00001122,00000436,00000000,00000010,00000056,00000000,00000045,00000005,00000000,00000000,00000027,00000000,00000000,00000000,00000473,00000000,00000022,00000000,00000049,00000054,00000012,                                                                                                    
R338,EDGEMERE-BEACH 36TH STREET    ,00002057,00000224,00000065,00000046,00000000,00001064,00000681,00000001,00000004,00000120,00000000,00000093,00000030,00000014,00000000,00000026,00000000,00000000,00000000,00000663,00000000,00000077,00000000,00000100,00000071,00000025,                                                                                                    
R339,36TH STREET-NORTHERN BLVD     ,00008982,00000740,00000143,00000305,00000009,00005659,00006008,00000029,00000076,00000285,00000027,00000706,00000206,00000193,00000000,00000176,00000000,00000000,00000000,00001360,00000000,00000060,00000000,00000099,00000093,00000069,                                                                                                    
R340,65TH STREET-BROADWAY          ,00006639,00000593,00000090,00000189,00000000,00004553,00005768,00000000,00000037,00000243,00000001,00000330,00000104,00000113,00000000,00000070,00000000,00000000,00000000,00001249,00000000,00000077,00000000,00000076,00000060,00000097,                                                                                                    
R341,75TH AVENUE-QUEENS BLVD       ,00008223,00001409,00000056,00000281,00000003,00002682,00006114,00000004,00000159,00000254,00000007,00000750,00000368,00000204,00000000,00000120,00000000,00000000,00000000,00000812,00000000,00000027,00000000,00000052,00000024,00000027,                                                                                                    
R342,VAN WYCK BLVD-METROPOLITAN    ,00012644,00000732,00000115,00000229,00000010,00007410,00005028,00000003,00000049,00000359,00000017,00000353,00000153,00000112,00000000,00000167,00000000,00000000,00000000,00001390,00000000,00000248,00000000,00000210,00000108,00000123,                                                                                                    
R343,FRANKLIN STREET-WEST BWAY     ,00018310,00001437,00000079,00000176,00000067,00005881,00007404,00000037,00000183,00000241,00000118,00000963,00000843,00000385,00000000,00000334,00000000,00000000,00000000,00000777,00000000,00000035,00000000,00000059,00000044,00000034,                                                                                                    
R344,145TH STREET-LENOX AVENUE     ,00005417,00000626,00000133,00000254,00000004,00005227,00004291,00000013,00000036,00000266,00000002,00000554,00000076,00000084,00000000,00000058,00000000,00000000,00000000,00001646,00000000,00000109,00000000,00000222,00000208,00000124,                                                                                                    
R345,148TH STREET-LENOX AVENUE     ,00005992,00000630,00000130,00000268,00000001,00005849,00005292,00000006,00000025,00000224,00000003,00000663,00000076,00000133,00000000,00000065,00000000,00000000,00000000,00002073,00000000,00000113,00000000,00000172,00000225,00000117,                                                                                                    
R346,COURT SQ                      ,00009164,00000477,00000090,00000110,00000025,00006518,00006684,00000023,00000068,00000161,00000037,00000857,00000270,00000204,00000000,00000136,00000000,00000000,00000000,00001410,00000000,00000093,00000000,00000064,00000045,00000042,                                                                                                    
R347,69TH STREET-ROOSEVELT AVE     ,00008935,00000757,00000189,00000224,00000002,00008965,00007418,00000006,00000024,00000450,00000001,00000457,00000069,00000151,00000000,00000089,00000000,00000000,00000000,00002195,00000000,00000253,00000000,00000072,00000056,00000071,                                                                                                    
R348,ATLANTIC AV-VAN SINDEREN AV   ,00003132,00000110,00000023,00000027,00000015,00002217,00001122,00000003,00000011,00000072,00000022,00000135,00000043,00000032,00000000,00000048,00000000,00000000,00000000,00001117,00000000,00000038,00000000,00000072,00000107,00000028,                                                                                                    
R349,SUTTER AVE-VAN SINDEREN AVE   ,00006248,00000393,00000069,00000065,00000000,00005316,00001958,00000000,00000018,00000375,00000000,00000191,00000023,00000030,00000000,00000027,00000000,00000000,00000000,00002753,00000000,00000136,00000000,00000379,00000335,00000141,                                                                                                    
R350,LIVONIA AVE-VAN SINDEREN AV   ,00004105,00000285,00000100,00000126,00000000,00005142,00002237,00000000,00000016,00000179,00000000,00000268,00000008,00000026,00000000,00000021,00000000,00000000,00000000,00001912,00000000,00000095,00000000,00000227,00000209,00000108,                                                                                                    
R352,HEWES STREET-BROADWAY         ,00007229,00000422,00000079,00000147,00000002,00006511,00005830,00000007,00000039,00000274,00000000,00000746,00000114,00000130,00000000,00000168,00000000,00000000,00000000,00000914,00000000,00000072,00000000,00000174,00000139,00000119,                                                                                                    
R353,LORIMER STREET-BROADWAY       ,00007804,00000886,00000097,00000856,00000000,00007927,00010208,00000006,00000066,00000175,00000001,00000848,00000139,00000125,00000000,00000110,00000000,00000000,00000000,00001685,00000000,00000129,00000000,00000218,00000146,00000340,                                                                                                    
