     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,12/15/2018-12/21/2018,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R267,46TH STREET-BROADWAY          ,00018577,00001230,00000183,00000440,00000017,00011216,00014698,00000000,00000000,00000000,00000003,00000228,00000403,00000010,00001897,00000338,00000362,00000000,00000164,00000000,00000000,00000000,00002561,00000000,00000227,00000000,                                                                                                    
R268,METROPOLITAN AVE-LORIMER ST   ,00031984,00000790,00000113,00000303,00000018,00018918,00023317,00000000,00000000,00000000,00000022,00000352,00000342,00000006,00003620,00000582,00000686,00000000,00000637,00000000,00000000,00000000,00002667,00000000,00000163,00000000,                                                                                                    
R269,BEDFORD AVENUE-NOSTRAND AVE   ,00017733,00000521,00000081,00000214,00000003,00014500,00014829,00000000,00000000,00000000,00000004,00000186,00000275,00000000,00002072,00000398,00000341,00000000,00000320,00000000,00000000,00000000,00001920,00000000,00000174,00000000,                                                                                                    
R270,SMITH STREET-9TH STREET       ,00009574,00000441,00000068,00000223,00000006,00006598,00005357,00000000,00000000,00000000,00000005,00000084,00000298,00000006,00000620,00000230,00000134,00000000,00000163,00000000,00000000,00000000,00001805,00000000,00000114,00000000,                                                                                                    
R271,AVENUE X-MCDONALD AVENUE      ,00004706,00000415,00000029,00000172,00000000,00001796,00002992,00000000,00000000,00000000,00000003,00000072,00000114,00000001,00000241,00000092,00000040,00000000,00000017,00000000,00000000,00000000,00000776,00000000,00000128,00000000,                                                                                                    
R272,28TH STREET-7TH AVENUE        ,00036069,00002982,00000248,00000620,00000110,00015429,00019963,00000000,00000000,00000000,00000177,00000555,00000499,00000121,00002581,00001175,00000829,00000000,00000688,00000000,00000000,00000000,00001114,00000000,00000131,00000000,                                                                                                    
R273,145TH STREET-BROADWAY         ,00016209,00001378,00000336,00000460,00000005,00019553,00014875,00000000,00000000,00000000,00000012,00000067,00000546,00000006,00001530,00000218,00000343,00000000,00000225,00000000,00000000,00000000,00002308,00000000,00000248,00000000,                                                                                                    
R274,191ST STREET-ST NICHOLAS AV   ,00015480,00001802,00000245,00000447,00000003,00015180,00010637,00000000,00000000,00000000,00000007,00000055,00000812,00000000,00001298,00000123,00000264,00000000,00000104,00000000,00000000,00000000,00004362,00000000,00000346,00000000,                                                                                                    
R275,183RD STREET-JEROME AVENUE    ,00011531,00000581,00000135,00000127,00000000,00012232,00004210,00000000,00000000,00000000,00000008,00000054,00000400,00000000,00000530,00000064,00000054,00000000,00000065,00000000,00000000,00000000,00003516,00000000,00000450,00000000,                                                                                                    
R276,JACKSON AVENUE-VERNON BLVD    ,00035005,00001708,00000155,00000321,00000066,00012208,00026871,00000000,00000000,00000000,00000067,00000605,00000309,00000066,00004532,00001484,00001090,00000000,00000543,00000000,00000000,00000000,00002741,00000000,00000131,00000000,                                                                                                    
R277,PRESIDENT ST-NOSTRAND AVE     ,00007543,00000539,00000127,00000144,00000000,00005309,00005471,00000000,00000000,00000000,00000002,00000084,00000260,00000002,00000947,00000112,00000138,00000000,00000038,00000000,00000000,00000000,00002243,00000000,00000275,00000000,                                                                                                    
R278,25TH STREET-4TH AVENUE        ,00004512,00000192,00000028,00000057,00000000,00002830,00003002,00000000,00000000,00000000,00000002,00000049,00000086,00000001,00000328,00000081,00000099,00000000,00000054,00000000,00000000,00000000,00000453,00000000,00000039,00000000,                                                                                                    
R279,JEFFERSON STREET-WYCKOFF AV   ,00017370,00000409,00000054,00000128,00000003,00012297,00011009,00000001,00000000,00000000,00000014,00000129,00000183,00000001,00001053,00000318,00000315,00000000,00000297,00000000,00000000,00000000,00001384,00000000,00000131,00000000,                                                                                                    
R280,190TH STREET-OVERLOOK TERR    ,00007574,00001167,00000113,00000216,00000001,00005120,00008709,00000000,00000000,00000000,00000013,00000104,00000302,00000003,00001205,00000243,00000296,00000000,00000104,00000000,00000000,00000000,00001556,00000000,00000078,00000000,                                                                                                    
R281,72ND STREET-CENTRAL PK WEST   ,00016392,00001939,00000082,00000246,00000007,00007084,00008358,00000000,00000000,00000000,00000024,00000281,00000249,00000022,00001169,00000703,00000363,00000000,00000479,00000000,00000000,00000000,00001042,00000000,00000049,00000000,                                                                                                    
R282,SPRING STREET-6TH AVENUE      ,00039208,00001579,00000109,00000280,00000102,00014349,00019329,00000000,00000000,00000000,00000071,00000534,00000187,00000134,00003289,00001297,00000705,00000000,00000719,00000000,00000002,00000000,00002278,00000000,00000127,00000000,                                                                                                    
R283,LAFAYETTE AVENUE-FULTON ST    ,00011554,00000598,00000065,00000180,00000001,00007278,00007424,00000000,00000000,00000000,00000002,00000130,00000207,00000003,00001110,00000288,00000236,00000000,00000227,00000000,00000000,00000000,00002618,00000000,00000150,00000000,                                                                                                    
R284,CLINTON AVENUE-FULTON ST      ,00015184,00000683,00000098,00000132,00000001,00007536,00011737,00000000,00000000,00000000,00000018,00000227,00000238,00000002,00002125,00000389,00000439,00000000,00000342,00000000,00000000,00000000,00001496,00000000,00000061,00000000,                                                                                                    
R285,MOTT AVENUE-BEACH 22ND ST     ,00010310,00000639,00000140,00000219,00000001,00006193,00002502,00000000,00000000,00000000,00000012,00000050,00000543,00000000,00000239,00000031,00000026,00000000,00000116,00000000,00000000,00000000,00001905,00000000,00000191,00000000,                                                                                                    
R286,MYRTLE AVENUE-MARCY AVENUE    ,00009606,00000266,00000033,00000080,00000000,00007350,00006307,00000000,00000000,00000000,00000002,00000054,00000138,00000004,00000876,00000144,00000161,00000000,00000181,00000000,00000000,00000000,00002024,00000000,00000112,00000000,                                                                                                    
R287,CLASSON AVENUE-LAFAYETTE AV   ,00011915,00000343,00000068,00000075,00000007,00006813,00007679,00000000,00000000,00000000,00000005,00000092,00000153,00000001,00001171,00000285,00000201,00000000,00000220,00000000,00000000,00000000,00001692,00000000,00000087,00000000,                                                                                                    
R288,7TH AVENUE-9TH STREET         ,00027036,00002720,00000128,00000428,00000013,00008531,00018546,00000000,00000000,00000000,00000019,00000506,00000342,00000004,00003453,00001132,00000735,00000000,00000391,00000000,00000000,00000000,00007377,00000000,00000096,00000000,                                                                                                    
R289,FT HAMILTON PKY-GREENWOOD     ,00012091,00001364,00000053,00000280,00000002,00004790,00010645,00000000,00000000,00000000,00000011,00000231,00000166,00000007,00001737,00000582,00000394,00000000,00000160,00000000,00000000,00000000,00003337,00000000,00000062,00000000,                                                                                                    
R290,HOUSTON STREET-VARICK ST      ,00040413,00002570,00000271,00000485,00000186,00013080,00019939,00000000,00000000,00000000,00000186,00000512,00000377,00000391,00002865,00001726,00000855,00000000,00000581,00000000,00000000,00000000,00002019,00000000,00000096,00000000,                                                                                                    
R291,33RD STREET-QUEENS BLVD       ,00018535,00001010,00000107,00000339,00000033,00009019,00010072,00000000,00000000,00000000,00000065,00000202,00000245,00000064,00001481,00000393,00000260,00000000,00000126,00000000,00000000,00000000,00008483,00000000,00001581,00000000,                                                                                                    
R292,BAYCHESTER AVE-TILLOTSON      ,00008055,00000360,00000081,00000047,00000001,00004653,00002550,00000000,00000000,00000000,00000015,00000041,00000309,00000000,00000369,00000041,00000048,00000000,00000034,00000000,00000000,00000000,00003441,00000000,00000225,00000000,                                                                                                    
R293,34TH STREET - PENN STATION    ,00169257,00008397,00000689,00001246,00003049,00036238,00043079,00000000,00000000,00000000,00000373,00001509,00002678,00004079,00005812,00005849,00001495,00000000,00002840,00000000,00000000,00000000,00003884,00000000,00000584,00000000,                                                                                                    
R294,MORGAN AVENUE-HARRISON PL     ,00016938,00000361,00000062,00000139,00000016,00011630,00011369,00000000,00000000,00000000,00000011,00000119,00000149,00000006,00001258,00000273,00000304,00000000,00000325,00000000,00000000,00000000,00001233,00000000,00000119,00000000,                                                                                                    
R295,WILSON AVENUE-MOFFAT STREET   ,00008631,00000249,00000030,00000035,00000011,00008801,00006210,00000000,00000000,00000000,00000007,00000032,00000230,00000000,00000717,00000055,00000124,00000000,00000172,00000000,00000000,00000000,00001434,00000000,00000133,00000000,                                                                                                    
R296,163RD ST & AMSTERDAM AVE      ,00007167,00000523,00000094,00000102,00000004,00007617,00005303,00000000,00000000,00000000,00000007,00000025,00000316,00000002,00000594,00000066,00000121,00000000,00000071,00000000,00000000,00000000,00001480,00000000,00000107,00000000,                                                                                                    
R297,FRANKLIN AVENUE-FULTON ST     ,00012034,00000533,00000153,00000178,00000001,00009452,00009352,00000000,00000000,00000000,00000008,00000081,00000265,00000001,00001507,00000182,00000295,00000000,00000266,00000000,00000000,00000000,00001841,00000000,00000111,00000000,                                                                                                    
R298,NORTHERN BLVD-BROADWAY        ,00012084,00001068,00000181,00000380,00000008,00008983,00011115,00000000,00000000,00000000,00000013,00000137,00000380,00000001,00000898,00000177,00000202,00000000,00000117,00000000,00000000,00000000,00001532,00000000,00000193,00000000,                                                                                                    
R299,BROADWAY - UNION AVENUE       ,00006424,00000444,00000079,00000172,00000001,00005491,00005380,00000000,00000000,00000000,00000000,00000047,00000180,00000000,00000576,00000079,00000086,00000000,00000095,00000000,00000000,00000000,00001637,00000000,00000103,00000000,                                                                                                    
R300,2ND AVENUE-HOUSTON STREET     ,00046606,00002322,00000230,00000692,00000038,00021382,00024970,00000000,00000000,00000000,00000037,00000535,00000609,00000045,00003689,00001019,00000726,00000000,00001109,00000000,00000000,00000000,00003171,00000000,00000154,00000000,                                                                                                    
R301,YORK STREET-JAY STREET        ,00026930,00000847,00000108,00000286,00000024,00012800,00016178,00000000,00000000,00000000,00000015,00000422,00000192,00000016,00002262,00000936,00000614,00000000,00000647,00000000,00000000,00000000,00001059,00000000,00000260,00000000,                                                                                                    
R302,57TH STREET-6TH AVENUE        ,00006014,00000488,00000021,00000069,00000014,00001994,00003096,00000000,00000000,00000000,00000026,00000132,00000073,00000015,00000599,00000277,00000120,00000000,00000089,00000000,00000000,00000000,00000108,00000000,00000018,00000000,                                                                                                    
R303,21ST STREET-QUEENSBRIDGE      ,00015550,00001438,00000337,00000956,00000006,00015490,00012597,00000000,00000000,00000000,00000038,00000184,00000840,00000008,00001223,00000237,00000128,00000000,00000366,00000000,00000000,00000000,00002299,00000000,00000209,00000000,                                                                                                    
R304,RECTOR STREET-GREENWICH ST    ,00022096,00001210,00000086,00000203,00000092,00007852,00009673,00000000,00000000,00000000,00000692,00000328,00000171,00000200,00001496,00000871,00000336,00000000,00000519,00000000,00000000,00000000,00001401,00000000,00000038,00000000,                                                                                                    
R305,WTC-CORTLANDT ST              ,00051506,00001049,00000091,00000173,00000232,00014119,00010067,00000000,00000000,00000000,00000097,00000549,00000424,00000321,00002016,00001446,00000464,00000000,00001369,00000000,00000000,00000000,00000613,00000000,00000138,00000000,                                                                                                    
R306,238TH STREET-BROADWAY         ,00001505,00000155,00000027,00000038,00000000,00001287,00001303,00000000,00000000,00000000,00000008,00000014,00000012,00000003,00000137,00000024,00000022,00000000,00000008,00000000,00000000,00000000,00000270,00000000,00000049,00000000,                                                                                                    
R307,138TH ST-GRAND CONCOURSE      ,00007032,00000284,00000061,00000100,00000008,00004846,00002948,00000000,00000000,00000000,00000018,00000034,00000203,00000000,00000408,00000072,00000113,00000000,00000054,00000000,00000000,00000000,00000944,00000000,00000153,00000000,                                                                                                    
R308,MT EDEN AVENUE-JEROME AVE     ,00012044,00000722,00000176,00000186,00000002,00010886,00004815,00000000,00000000,00000000,00000013,00000052,00000533,00000012,00000597,00000104,00000084,00000000,00000057,00000000,00000000,00000000,00002580,00000000,00000335,00000000,                                                                                                    
R309,176TH STREET-JEROME AVENUE    ,00011412,00000543,00000182,00000135,00000002,00012635,00005113,00000000,00000000,00000000,00000011,00000046,00000480,00000004,00000623,00000059,00000057,00000000,00000052,00000000,00000000,00000000,00003601,00000000,00000388,00000000,                                                                                                    
R310,111TH STREET-ROOSEVELT AVE    ,00025192,00000771,00000103,00000386,00000008,00026200,00010447,00000000,00000000,00000000,00000005,00000112,00000344,00000001,00000470,00000123,00000108,00000000,00000119,00000000,00000000,00000000,00004817,00000000,00000361,00000000,                                                                                                    
R311,BOWERY STREET-DELANCEY ST     ,00008003,00000614,00000043,00000533,00000003,00005158,00006636,00000000,00000000,00000000,00000019,00000069,00000133,00000006,00000521,00000134,00000133,00000000,00000271,00000000,00000000,00000000,00000655,00000000,00000057,00000000,                                                                                                    
R312,WEST 6TH STREET-SURF AVENUE   ,00004697,00000775,00000022,00000188,00000000,00001395,00002451,00000000,00000000,00000000,00000002,00000120,00000165,00000001,00000197,00000096,00000062,00000000,00000029,00000000,00000000,00000000,00000780,00000000,00000070,00000000,                                                                                                    
R313,BUSHWICK AVENUE-ABERDEEN ST   ,00003894,00000173,00000034,00000021,00000000,00004342,00002881,00000000,00000000,00000000,00000000,00000020,00000112,00000000,00000292,00000046,00000053,00000000,00000061,00000000,00000000,00000000,00000937,00000000,00000067,00000000,                                                                                                    
R314,103RD ST-CENTRAL PARK WEST    ,00008665,00001008,00000069,00000243,00000002,00005092,00005941,00000000,00000000,00000000,00000004,00000109,00000323,00000005,00000688,00000189,00000133,00000000,00000182,00000000,00000000,00000000,00001465,00000000,00000082,00000000,                                                                                                    
R315,155TH STREET-8TH AVENUE       ,00006194,00000606,00000120,00000183,00000001,00006443,00003126,00000000,00000000,00000000,00000007,00000023,00000304,00000005,00000311,00000009,00000015,00000000,00000050,00000000,00000000,00000000,00002324,00000000,00000157,00000000,                                                                                                    
R316,FLUSHING AVENUE-MARCY AVE     ,00005381,00000207,00000030,00000060,00000005,00003812,00002452,00000000,00000000,00000000,00000001,00000031,00000088,00000002,00000341,00000113,00000031,00000000,00000047,00000000,00000000,00000000,00001054,00000000,00000038,00000000,                                                                                                    
R317,LAFAYETTE AV-WASHINGTON AV    ,00011301,00000585,00000041,00000155,00000015,00005032,00007516,00000000,00000000,00000000,00000003,00000121,00000105,00000009,00001241,00000313,00000298,00000000,00000190,00000000,00000000,00000000,00001313,00000000,00000040,00000000,                                                                                                    
R318,FULTON STREET-LAFAYETTE AV    ,00009170,00000480,00000055,00000118,00000020,00007128,00007664,00000000,00000000,00000000,00000003,00000099,00000107,00000020,00000936,00000317,00000256,00000000,00000162,00000000,00000000,00000000,00006879,00000000,00000106,00000000,                                                                                                    
R319,63RD STREET-LEXINGTON AVE     ,00048740,00004108,00000271,00000658,00000057,00018904,00031178,00000000,00000000,00000000,00000115,00000846,00000592,00000091,00003751,00001976,00000842,00000000,00000516,00000000,00000000,00000000,00002142,00000000,00000266,00000000,                                                                                                    
R320,CANAL STREET-VARICK STREET    ,00017578,00000661,00000045,00000110,00000075,00006075,00007678,00000000,00000000,00000000,00000054,00000242,00000139,00000133,00001624,00000610,00000299,00000000,00000338,00000000,00000000,00000000,00000869,00000000,00000047,00000000,                                                                                                    
R321,18TH STREET-7TH AVENUE        ,00023939,00001897,00000115,00000310,00000089,00008260,00012131,00000000,00000000,00000000,00000083,00000411,00000253,00000082,00002338,00001054,00000472,00000000,00000419,00000000,00000000,00000000,00002339,00000000,00000068,00000000,                                                                                                    
R322,SPRING STREET-LAFAYETTE ST    ,00037475,00001412,00000163,00000231,00000078,00015078,00015847,00000000,00000000,00000000,00000068,00000461,00000266,00000101,00002400,00001014,00000503,00000000,00000842,00000000,00000000,00000000,00001034,00000000,00000164,00000000,                                                                                                    
R323,111TH STREET-LENOX AVENUE     ,00015773,00001100,00000226,00000406,00000018,00013687,00012535,00000000,00000000,00000000,00000038,00000101,00000579,00000023,00001493,00000326,00000329,00000000,00000225,00000000,00000000,00000000,00003165,00000000,00000344,00000000,                                                                                                    
R324,116TH STREET-LENOX AVENUE     ,00019040,00001686,00000369,00000617,00000021,00017718,00015346,00000000,00000000,00000000,00000029,00000169,00000678,00000021,00002119,00000397,00000408,00000000,00000235,00000000,00000000,00000000,00003682,00000000,00000483,00000000,                                                                                                    
R325,WHITLOCK AVE-WESTCHESTER AV   ,00003895,00000179,00000037,00000040,00000000,00003768,00001463,00000000,00000000,00000000,00000006,00000015,00000075,00000000,00000267,00000018,00000003,00000000,00000009,00000000,00000000,00000000,00001247,00000000,00000069,00000000,                                                                                                    
R326,ZEREGA AVE-WESTCHESTER AVE    ,00006542,00000375,00000059,00000083,00000000,00004069,00002618,00000000,00000000,00000000,00000007,00000070,00000192,00000001,00000312,00000067,00000025,00000000,00000032,00000000,00000000,00000000,00001305,00000000,00000091,00000000,                                                                                                    
R327,52ND STREET-ROOSEVELT AVE     ,00009851,00000971,00000129,00000232,00000003,00006272,00008189,00000000,00000000,00000000,00000006,00000091,00000304,00000001,00000699,00000195,00000227,00000000,00000096,00000000,00000000,00000000,00000909,00000000,00000101,00000000,                                                                                                    
R328,WILLETS PT BLVD-ROOSEVELT     ,00005740,00000198,00000018,00000046,00000006,00002029,00001682,00000000,00000000,00000000,00000004,00000108,00000083,00000004,00000333,00000147,00000071,00000000,00000045,00000000,00000000,00000000,00000458,00000000,00000039,00000000,                                                                                                    
R329,MORRIS PARK-PAULDING AVENUE   ,00006893,00000311,00000008,00000034,00000003,00002175,00002710,00000000,00000000,00000000,00000011,00000077,00000081,00000000,00000472,00000121,00000044,00000000,00000028,00000000,00000000,00000000,00000943,00000000,00000097,00000000,                                                                                                    
R330,3RD AVENUE-14TH STREET        ,00015605,00000711,00000065,00000150,00000009,00008447,00010419,00000000,00000000,00000000,00000027,00000157,00000150,00000016,00001773,00000465,00000288,00000000,00000327,00000000,00000000,00000000,00001479,00000000,00000078,00000000,                                                                                                    
R331,155TH STREET-ST NICHOLAS AV   ,00004800,00000380,00000053,00000144,00000004,00005153,00003923,00000000,00000000,00000000,00000003,00000025,00000196,00000008,00000507,00000045,00000087,00000000,00000091,00000000,00000000,00000000,00000990,00000000,00000051,00000000,                                                                                                    
R332,135TH STREET-ST NICHOLAS AV   ,00009328,00000696,00000132,00000192,00000010,00007744,00007748,00000000,00000000,00000000,00000018,00000067,00000188,00000005,00001222,00000232,00000265,00000000,00000169,00000000,00000000,00000000,00004082,00000000,00000119,00000000,                                                                                                    
R333,116TH STREET-8TH AVENUE       ,00011724,00000794,00000174,00000275,00000003,00009458,00010426,00000000,00000000,00000000,00000013,00000111,00000319,00000007,00001443,00000246,00000306,00000000,00000171,00000000,00000000,00000000,00002784,00000000,00000144,00000000,                                                                                                    
R334,110TH STREET-8TH AVENUE       ,00011927,00001053,00000107,00000360,00000001,00007490,00009544,00000000,00000000,00000000,00000013,00000112,00000292,00000004,00001129,00000322,00000341,00000000,00000246,00000000,00000000,00000000,00002003,00000000,00000077,00000000,                                                                                                    
R335,GASTON AVENUE-BEACH 67TH ST   ,00005456,00000367,00000059,00000107,00000000,00002789,00001666,00000000,00000000,00000000,00000002,00000030,00000185,00000000,00000233,00000068,00000039,00000000,00000138,00000000,00000000,00000000,00001062,00000000,00000062,00000000,                                                                                                    
R336,STRAITON AVE-BEACH 60TH ST    ,00004587,00000308,00000030,00000037,00000001,00003250,00001355,00000000,00000000,00000000,00000007,00000009,00000196,00000001,00000231,00000011,00000012,00000000,00000084,00000000,00000000,00000000,00001443,00000000,00000082,00000000,                                                                                                    
R337,FRANK AVENUE-BEACH 44TH ST    ,00001688,00000065,00000021,00000010,00000000,00001217,00000447,00000000,00000000,00000000,00000000,00000006,00000070,00000000,00000099,00000014,00000009,00000000,00000017,00000000,00000000,00000000,00000411,00000000,00000031,00000000,                                                                                                    
R338,EDGEMERE-BEACH 36TH STREET    ,00002072,00000131,00000031,00000031,00000000,00001346,00000639,00000000,00000000,00000000,00000002,00000007,00000126,00000000,00000129,00000011,00000009,00000000,00000014,00000000,00000000,00000000,00000606,00000000,00000066,00000000,                                                                                                    
R339,36TH STREET-NORTHERN BLVD     ,00010619,00000894,00000127,00000352,00000019,00006377,00007345,00000000,00000000,00000000,00000027,00000096,00000307,00000032,00000859,00000221,00000181,00000000,00000183,00000000,00000000,00000000,00001391,00000000,00000095,00000000,                                                                                                    
R340,65TH STREET-BROADWAY          ,00007687,00000627,00000097,00000169,00000004,00005073,00006568,00000000,00000000,00000000,00000001,00000072,00000306,00000000,00000430,00000078,00000116,00000000,00000083,00000000,00000000,00000000,00001061,00000000,00000089,00000000,                                                                                                    
R341,75TH AVENUE-QUEENS BLVD       ,00008089,00001278,00000054,00000277,00000004,00002457,00006106,00000000,00000000,00000000,00000010,00000155,00000239,00000001,00000697,00000329,00000194,00000000,00000101,00000000,00000000,00000000,00000590,00000000,00000043,00000000,                                                                                                    
R342,VAN WYCK BLVD-METROPOLITAN    ,00009919,00000578,00000068,00000152,00000006,00005181,00003945,00000000,00000000,00000000,00000007,00000062,00000284,00000014,00000351,00000082,00000071,00000000,00000087,00000000,00000000,00000000,00001256,00000000,00000166,00000000,                                                                                                    
R343,FRANKLIN STREET-WEST BWAY     ,00016690,00001306,00000082,00000143,00000116,00005088,00006883,00000000,00000000,00000000,00000040,00000238,00000190,00000111,00000954,00000741,00000315,00000000,00000238,00000000,00000000,00000000,00000691,00000000,00000034,00000000,                                                                                                    
R344,145TH STREET-LENOX AVENUE     ,00004763,00000525,00000101,00000197,00000006,00004292,00003588,00000000,00000000,00000000,00000009,00000018,00000198,00000001,00000644,00000037,00000039,00000000,00000060,00000000,00000000,00000000,00001357,00000000,00000078,00000000,                                                                                                    
R345,148TH STREET-LENOX AVENUE     ,00006299,00000674,00000170,00000230,00000000,00005951,00005298,00000000,00000000,00000000,00000004,00000050,00000223,00000001,00000753,00000078,00000095,00000000,00000049,00000000,00000000,00000000,00002051,00000000,00000083,00000000,                                                                                                    
R346,COURT SQ                      ,00009795,00000488,00000079,00000137,00000046,00007535,00006992,00000000,00000000,00000000,00000019,00000089,00000146,00000057,00000826,00000271,00000206,00000000,00000158,00000000,00000000,00000000,00001148,00000000,00000120,00000000,                                                                                                    
R347,69TH STREET-ROOSEVELT AVE     ,00008554,00000787,00000142,00000217,00000001,00008160,00006863,00000000,00000000,00000000,00000003,00000044,00000332,00000002,00000463,00000062,00000136,00000000,00000107,00000000,00000000,00000000,00001723,00000000,00000212,00000000,                                                                                                    
R348,ATLANTIC AV-VAN SINDEREN AV   ,00003864,00000112,00000039,00000016,00000029,00002746,00001220,00000000,00000000,00000000,00000000,00000018,00000061,00000010,00000194,00000025,00000025,00000000,00000066,00000000,00000000,00000000,00001199,00000000,00000049,00000000,                                                                                                    
R349,SUTTER AVE-VAN SINDEREN AVE   ,00007524,00000378,00000060,00000057,00000001,00006940,00002545,00000000,00000000,00000000,00000001,00000016,00000328,00000000,00000312,00000015,00000036,00000000,00000044,00000000,00000000,00000000,00002998,00000000,00000182,00000000,                                                                                                    
R350,LIVONIA AVE-VAN SINDEREN AV   ,00005144,00000339,00000097,00000086,00000000,00006002,00002213,00000000,00000000,00000000,00000005,00000025,00000228,00000000,00000380,00000009,00000045,00000000,00000044,00000000,00000000,00000000,00002288,00000000,00000125,00000000,                                                                                                    
R352,HEWES STREET-BROADWAY         ,00006874,00000378,00000056,00000055,00000004,00003907,00003883,00000000,00000000,00000000,00000009,00000053,00000238,00000002,00000482,00000102,00000094,00000000,00000125,00000000,00000000,00000000,00000605,00000000,00000057,00000000,                                                                                                    
R353,LORIMER STREET-BROADWAY       ,00008295,00000978,00000061,00000847,00000001,00005677,00008475,00000000,00000000,00000000,00000004,00000080,00000245,00000000,00000636,00000151,00000145,00000000,00000135,00000000,00000000,00000000,00001551,00000000,00000089,00000000,                                                                                                    
R354,104TH STREET-LIBERTY AVENUE   ,00004583,00000247,00000029,00000059,00000000,00002242,00001847,00000000,00000000,00000000,00000000,00000096,00000128,00000000,00000153,00000067,00000071,00000000,00000028,00000000,00000000,00000000,00000810,00000000,00000093,00000000,                                                                                                    
R355,109TH STREET-LIBERTY AVENUE   ,00006001,00000320,00000018,00000075,00000000,00002593,00002447,00000000,00000000,00000000,00000003,00000120,00000150,00000001,00000264,00000076,00000059,00000000,00000043,00000000,00000000,00000000,00000651,00000000,00000195,00000000,                                                                                                    
R356,LEFFERTS BLVD-LIBERTY AVE     ,00016458,00000740,00000210,00000268,00000004,00009214,00007163,00000000,00000000,00000000,00000012,00000245,00000390,00000002,00000725,00000232,00000152,00000000,00000089,00000000,00000000,00000000,00001518,00000000,00000359,00000000,                                                                                                    
R357,NORTH CONDUIT AVE-COHANCEY    ,00002795,00000149,00000025,00000022,00000000,00000739,00000566,00000000,00000000,00000000,00000002,00000052,00000082,00000000,00000107,00000058,00000024,00000000,00000049,00000000,00000000,00000000,00000223,00000000,00000011,00000000,                                                                                                    
R358,BEACH 25TH STREET-WAVECREST   ,00004653,00000247,00000023,00000029,00000000,00002098,00001193,00000000,00000000,00000000,00000003,00000039,00000124,00000000,00000158,00000014,00000045,00000000,00000059,00000000,00000000,00000000,00001738,00000000,00000088,00000000,                                                                                                    
R359,COURT SQ-23 ST                ,00040574,00002042,00000242,00000586,00000088,00018694,00028664,00000000,00000000,00000000,00000121,00000501,00000363,00000171,00004388,00001485,00000962,00000000,00000659,00000000,00000000,00000000,00004397,00000000,00000866,00000000,                                                                                                    
R360,21ST STREET-JACKSON AVENUE    ,00002629,00000070,00000008,00000030,00000006,00001629,00002021,00000000,00000000,00000000,00000000,00000028,00000020,00000000,00000431,00000082,00000087,00000000,00000027,00000000,00000000,00000000,00000146,00000000,00000013,00000000,                                                                                                    
R361,PELHAM PKWY-WHITE PLAINS RD   ,00014346,00001066,00000268,00000361,00000003,00014453,00008329,00000000,00000000,00000000,00000044,00000084,00000633,00000001,00001255,00000109,00000210,00000000,00000064,00000000,00000000,00000000,00003729,00000000,00000573,00000000,                                                                                                    
R362,ALLERTON AV-WHITE PLAINS RD   ,00010626,00000711,00000120,00000187,00000003,00009531,00004322,00000000,00000000,00000000,00000024,00000053,00000560,00000003,00000528,00000074,00000090,00000000,00000054,00000000,00000000,00000000,00002018,00000000,00000298,00000000,                                                                                                    
R363,BURKE AVE-WHITE PLAINS ROAD   ,00007162,00000484,00000117,00000109,00000005,00005541,00002586,00000000,00000000,00000000,00000028,00000060,00000320,00000000,00000327,00000041,00000032,00000000,00000011,00000000,00000000,00000000,00001782,00000000,00000222,00000000,                                                                                                    
R364,GUNHILL RD-WHITE PLAINS RD    ,00010958,00000736,00000297,00000291,00000005,00012179,00004894,00000000,00000000,00000000,00000019,00000055,00000621,00000005,00000761,00000081,00000070,00000000,00000037,00000000,00000000,00000000,00004731,00000000,00000400,00000000,                                                                                                    
R365,219TH ST-WHITE PLAINS ROAD    ,00007641,00000387,00000126,00000101,00000000,00005576,00002386,00000000,00000000,00000000,00000010,00000053,00000234,00000001,00000336,00000020,00000061,00000000,00000025,00000000,00000000,00000000,00002097,00000000,00000206,00000000,                                                                                                    
R366,225TH ST-WHITE PLAINS ROAD    ,00008626,00000442,00000072,00000142,00000000,00007289,00002587,00000000,00000000,00000000,00000032,00000044,00000322,00000004,00000394,00000036,00000071,00000000,00000019,00000000,00000000,00000000,00002755,00000000,00000283,00000000,                                                                                                    
R367,233RD ST-WHITE PLAINS ROAD    ,00009866,00000744,00000145,00000235,00000013,00008110,00003582,00000000,00000000,00000000,00000015,00000075,00000467,00000006,00000533,00000045,00000066,00000000,00000064,00000000,00000000,00000000,00002026,00000000,00000234,00000000,                                                                                                    
