     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,06/09/2012-06/15/2012,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,                                                                                          
R219,67TH AVENUE-QUEENS BLVD       ,00022508,00002570,00000111,00000524,00000008,00003923,00019491,00000000,00000000,00000000,00000000,00000287,00000000,00000031,00001056,00000292,00000152,00000000,00000086,00000000,00000000,00000000,00000000,                                                                                                                               
R220,CARROLL ST-PRESIDENT ST       ,00034679,00001211,00000067,00000283,00000010,00008945,00029755,00000000,00000000,00000000,00000000,00000334,00000000,00000019,00001197,00000448,00000290,00000000,00000265,00000000,00000000,00000000,00000000,                                                                                                                               
R221,167TH STREET-RIVER AVENUE     ,00022632,00000705,00000133,00000225,00000001,00016124,00011032,00000000,00000000,00000000,00000000,00000044,00000000,00000008,00000935,00000023,00000018,00000000,00000058,00000000,00000000,00000000,00000000,                                                                                                                               
R222,177TH STREET-PARKCHESTER      ,00034336,00001733,00000230,00000577,00000000,00018373,00022772,00000000,00000000,00000000,00000000,00000164,00000000,00000009,00001811,00000111,00000067,00000000,00000099,00000000,00000000,00000000,00000000,                                                                                                                               
R223,46TH ST-BLISS ST              ,00033552,00001814,00000181,00000564,00000006,00016392,00031828,00000000,00000000,00000000,00000000,00000121,00000000,00000026,00001168,00000167,00000237,00000000,00000111,00000000,00000000,00000000,00000000,                                                                                                                               
R224,CLARK STREET-HENRY STREET     ,00014484,00001578,00000063,00000246,00000040,00003837,00015976,00000000,00000000,00000000,00000000,00000122,00000000,00000051,00000469,00000183,00000126,00000000,00000119,00000000,00000000,00000000,00000000,                                                                                                                               
R225,HOYT STREET-HOYT STREET       ,00010444,00000657,00000121,00000159,00000011,00005809,00005937,00000000,00000000,00000000,00000000,00000022,00000000,00000032,00000427,00000041,00000050,00000000,00000054,00000000,00000000,00000000,00000000,                                                                                                                               
R226,GUN HILL ROAD-SEYMOUR         ,00015563,00000583,00000103,00000185,00000001,00006631,00005862,00000000,00000000,00000000,00000000,00000078,00000000,00000002,00000610,00000049,00000015,00000000,00000055,00000000,00000000,00000000,00000000,                                                                                                                               
R227,RECTOR STREET-CHURCH STREET   ,00021892,00000844,00000051,00000163,00000026,00005054,00013767,00000000,00000000,00000000,00000000,00000297,00000000,00000075,00000559,00000323,00000146,00000000,00000141,00000000,00000000,00000000,00000000,                                                                                                                               
R228,AVENUE J-EAST 16TH STREET     ,00012972,00001148,00000097,00000399,00000008,00004725,00009521,00000000,00000000,00000000,00000000,00000116,00000000,00000010,00000292,00000115,00000060,00000000,00000039,00000000,00000000,00000000,00000000,                                                                                                                               
R229,AVENUE M-EAST 16TH STREET     ,00011945,00001089,00000099,00000319,00000009,00003176,00007469,00000000,00000000,00000000,00000000,00000114,00000000,00000006,00000207,00000149,00000049,00000000,00000032,00000000,00000000,00000000,00000000,                                                                                                                               
R230,NECK ROAD-EAST 16TH STREET    ,00009784,00000898,00000026,00000278,00000012,00001443,00007496,00000000,00000000,00000000,00000000,00000127,00000000,00000000,00000244,00000126,00000055,00000000,00000009,00000000,00000000,00000000,00000000,                                                                                                                               
R231,UNION STREET-4TH AVENUE       ,00018825,00000720,00000074,00000168,00000017,00005426,00016768,00000000,00000000,00000000,00000000,00000185,00000000,00000011,00000742,00000259,00000150,00000000,00000133,00000000,00000000,00000000,00000000,                                                                                                                               
R232,45TH STREET-4TH AVENUE        ,00021157,00000958,00000083,00000299,00000005,00007885,00010142,00000000,00000000,00000000,00000000,00000053,00000000,00000013,00000353,00000050,00000066,00000000,00000040,00000000,00000000,00000000,00000000,                                                                                                                               
R233,53RD STREET-4TH AVENUE        ,00021149,00000911,00000102,00000279,00000013,00008133,00010934,00000000,00000000,00000000,00000000,00000037,00000000,00000006,00000287,00000053,00000065,00000000,00000058,00000000,00000000,00000000,00000000,                                                                                                                               
R234,50TH STREET-NEW UTRECHT AVE   ,00009069,00000679,00000056,00000250,00000011,00002292,00004426,00000000,00000000,00000000,00000000,00000034,00000000,00000010,00000076,00000066,00000013,00000000,00000028,00000000,00000000,00000000,00000000,                                                                                                                               
R235,BEDFORD AVE-NORTH 7TH ST      ,00072607,00000895,00000101,00000314,00000037,00022482,00066074,00000000,00000000,00000000,00000000,00000363,00000000,00000064,00002167,00000647,00000571,00000000,00000836,00000000,00000000,00000000,00000000,                                                                                                                               
R236,DEKALB AVE-WYCKOFF AVE        ,00028785,00000823,00000079,00000276,00000006,00013539,00020651,00000000,00000000,00000000,00000000,00000079,00000000,00000021,00000675,00000073,00000116,00000000,00000117,00000000,00000000,00000000,00000000,                                                                                                                               
R237,182ND STREET-183RD STREET     ,00012890,00000481,00000056,00000102,00000000,00007247,00004544,00000000,00000000,00000000,00000000,00000017,00000000,00000002,00000309,00000007,00000012,00000000,00000032,00000000,00000000,00000000,00000000,                                                                                                                               
R238,STEINWAY ST-BROADWAY          ,00036454,00001571,00000190,00000554,00000007,00014019,00034456,00000000,00000000,00000000,00000000,00000172,00000000,00000031,00001379,00000217,00000171,00000000,00000149,00000000,00000000,00000000,00000000,                                                                                                                               
R239,GREENPOINT AVE                ,00020865,00000981,00000067,00000398,00000013,00006537,00017485,00000000,00000000,00000000,00000000,00000097,00000000,00000018,00000583,00000151,00000163,00000000,00000173,00000000,00000000,00000000,00000000,                                                                                                                               
R240,GRAND ST-CHRISTIE ST          ,00053554,00008947,00000268,00004870,00000059,00011449,00063815,00000000,00000000,00000000,00000000,00000315,00000000,00000103,00001386,00000331,00000230,00000000,00000421,00000000,00000000,00000000,00000000,                                                                                                                               
R241,15TH ST-PROSPECT PARK WEST    ,00015796,00000755,00000062,00000272,00000001,00004022,00015481,00000000,00000000,00000000,00000000,00000175,00000000,00000003,00000683,00000187,00000206,00000000,00000091,00000000,00000000,00000000,00000000,                                                                                                                               
R242,18TH AVE-MCDONALD AVE         ,00011306,00000763,00000058,00000304,00000008,00003640,00006342,00000000,00000000,00000000,00000000,00000048,00000000,00000001,00000144,00000071,00000018,00000000,00000032,00000000,00000000,00000000,00000000,                                                                                                                               
R243,170TH STREET-JEROME AVENUE    ,00022840,00000882,00000136,00000255,00000000,00016674,00009068,00000000,00000000,00000000,00000000,00000032,00000000,00000006,00000750,00000017,00000018,00000000,00000074,00000000,00000000,00000000,00000000,                                                                                                                               
R244,BURNSIDE AVE-JEROME AVE       ,00025579,00000951,00000206,00000392,00000005,00017464,00010534,00000000,00000000,00000000,00000000,00000053,00000000,00000005,00000782,00000045,00000032,00000000,00000048,00000000,00000000,00000000,00000000,                                                                                                                               
R245,ST LAWRENCE AVE-WEST AVE      ,00011700,00000446,00000043,00000083,00000000,00006112,00003755,00000000,00000000,00000000,00000000,00000045,00000000,00000000,00000236,00000016,00000006,00000000,00000030,00000000,00000000,00000000,00000000,                                                                                                                               
R246,PROSPECT AVENUE-4TH AVENUE    ,00012325,00000368,00000042,00000154,00000016,00003903,00012179,00000000,00000000,00000000,00000000,00000086,00000000,00000012,00000460,00000135,00000143,00000000,00000078,00000000,00000000,00000000,00000000,                                                                                                                               
R247,55TH ST-NEW UTRECHT AVE       ,00005563,00000477,00000029,00000122,00000007,00001552,00002330,00000000,00000000,00000000,00000000,00000040,00000000,00000006,00000026,00000022,00000005,00000000,00000020,00000000,00000000,00000000,00000000,                                                                                                                               
R248,1ST AVENUE-14TH STREET        ,00064585,00002555,00000220,00000619,00000077,00017757,00049368,00000000,00000000,00000000,00000000,00000317,00000000,00000103,00002214,00000596,00000445,00000000,00000605,00000000,00000000,00000000,00000000,                                                                                                                               
R249,GRAHAM AVE-METROPOLITAN AVE   ,00023695,00000560,00000057,00000196,00000016,00007917,00026529,00000000,00000000,00000000,00000000,00000127,00000000,00000008,00000929,00000135,00000223,00000000,00000167,00000000,00000000,00000000,00000000,                                                                                                                               
R250,GRAND ST-BUSHWICK AVE         ,00012924,00000567,00000081,00000257,00000002,00006457,00012725,00000000,00000000,00000000,00000000,00000028,00000000,00000016,00000376,00000038,00000045,00000000,00000062,00000000,00000000,00000000,00000000,                                                                                                                               
R251,96TH ST-CENTRAL PARK WEST     ,00018741,00002404,00000117,00000567,00000006,00007550,00020244,00000000,00000000,00000000,00000000,00000166,00000000,00000103,00000846,00000342,00000227,00000000,00000139,00000000,00000000,00000000,00000000,                                                                                                                               
R252,HIGH ST-CADMAN PLAZA WEST     ,00019923,00000969,00000063,00000200,00000016,00007087,00014593,00000000,00000000,00000000,00000000,00000169,00000000,00000046,00000532,00000250,00000145,00000000,00000268,00000000,00000000,00000000,00000000,                                                                                                                               
R253,174TH-175TH ST-GRAND CONCOU   ,00012845,00000498,00000118,00000160,00000001,00007327,00005782,00000000,00000000,00000000,00000000,00000021,00000000,00000007,00000285,00000010,00000027,00000000,00000028,00000000,00000000,00000000,00000000,                                                                                                                               
R254,GRAND AVE-QUEENS BOULEVARD    ,00034251,00002083,00000189,00000804,00000013,00015592,00040853,00000000,00000000,00000000,00000000,00000200,00000000,00000031,00001476,00000256,00000177,00000000,00000180,00000000,00000000,00000000,00000000,                                                                                                                               
R255,VAN WYCK BLVD-MAIN STREET     ,00013188,00000852,00000063,00000230,00000012,00003653,00010419,00000000,00000000,00000000,00000000,00000090,00000000,00000008,00000526,00000177,00000064,00000000,00000039,00000000,00000000,00000000,00000000,                                                                                                                               
R256,NASSAU AVE-MANHATTAN AVE      ,00020624,00000707,00000088,00000349,00000008,00005982,00018451,00000000,00000000,00000000,00000000,00000133,00000000,00000005,00000616,00000176,00000152,00000000,00000178,00000000,00000000,00000000,00000000,                                                                                                                               
R257,EAST BROADWAY-MADISON ST      ,00031289,00002894,00000147,00001146,00000028,00008655,00027095,00000000,00000000,00000000,00000000,00000187,00000000,00000039,00001479,00000204,00000138,00000000,00000150,00000000,00000000,00000000,00000000,                                                                                                                               
R258,4TH AVENUE-9TH STREET         ,00032062,00001297,00000156,00000473,00000016,00012205,00029986,00000000,00000000,00000000,00000000,00000166,00000000,00000023,00001206,00000355,00000305,00000000,00000199,00000000,00000000,00000000,00000000,                                                                                                                               
R259,ROOSEVELT ISLAND              ,00012923,00001704,00000221,00000611,00000015,00005061,00016709,00000000,00000000,00000000,00000000,00000040,00000000,00000038,00001901,00000115,00000216,00000000,00000091,00000000,00000000,00000000,00000000,                                                                                                                               
R260,181ST STREET-ST NICHOLAS AV   ,00024450,00001422,00000239,00000368,00000007,00016743,00013264,00000000,00000000,00000000,00000000,00000026,00000000,00000009,00000870,00000045,00000082,00000000,00000098,00000000,00000000,00000000,00000000,                                                                                                                               
R261,40TH STREET-LOWERY STREET     ,00025510,00001458,00000110,00000397,00000008,00009905,00024444,00000000,00000000,00000000,00000000,00000105,00000000,00000057,00001127,00000122,00000165,00000000,00000145,00000000,00000000,00000000,00000000,                                                                                                                               
R262,BEVERLEY ROAD -EAST 15TH ST   ,00006912,00000366,00000060,00000093,00000003,00002754,00004969,00000000,00000000,00000000,00000000,00000036,00000000,00000012,00000216,00000044,00000038,00000000,00000021,00000000,00000000,00000000,00000000,                                                                                                                               
R263,AVENUE H-EAST 16TH STREET     ,00006139,00000473,00000059,00000165,00000007,00002042,00004377,00000000,00000000,00000000,00000000,00000021,00000000,00000001,00000203,00000045,00000026,00000000,00000030,00000000,00000000,00000000,00000000,                                                                                                                               
R264,OCEAN PKWAY-BRIGHTON BCH AV   ,00008897,00001190,00000046,00000269,00000011,00001699,00004651,00000000,00000000,00000000,00000000,00000125,00000000,00000004,00000157,00000072,00000014,00000000,00000029,00000000,00000000,00000000,00000000,                                                                                                                               
R265,MONTROSE AVENUE               ,00015865,00000576,00000056,00000108,00000020,00006933,00014632,00000000,00000000,00000000,00000000,00000047,00000000,00000009,00000534,00000045,00000076,00000000,00000130,00000000,00000000,00000000,00000000,                                                                                                                               
R266,HALSEY STREET-WYCKOFF AVE     ,00019080,00000511,00000060,00000157,00000005,00008656,00011554,00000000,00000000,00000000,00000000,00000047,00000000,00000001,00000459,00000034,00000069,00000000,00000093,00000000,00000000,00000000,00000000,                                                                                                                               
R267,46TH STREET-BROADWAY          ,00022575,00001177,00000090,00000256,00000003,00008099,00020391,00000000,00000000,00000000,00000000,00000136,00000000,00000030,00000855,00000116,00000127,00000000,00000093,00000000,00000000,00000000,00000000,                                                                                                                               
R268,METROPOLITAN AVE-LORIMER ST   ,00035546,00000632,00000075,00000219,00000005,00012574,00036908,00000000,00000000,00000000,00000000,00000159,00000000,00000022,00001224,00000254,00000287,00000000,00000369,00000000,00000000,00000000,00000000,                                                                                                                               
R269,BEDFORD AVENUE-NOSTRAND AVE   ,00016795,00000383,00000068,00000150,00000000,00008708,00013533,00000000,00000000,00000000,00000000,00000086,00000000,00000009,00000501,00000139,00000142,00000000,00000134,00000000,00000000,00000000,00000000,                                                                                                                               
R271,AVENUE X-MCDONALD AVENUE      ,00006736,00000561,00000030,00000220,00000000,00001775,00004440,00000000,00000000,00000000,00000000,00000039,00000000,00000002,00000172,00000070,00000020,00000000,00000020,00000000,00000000,00000000,00000000,                                                                                                                               
R272,28TH STREET-7TH AVENUE        ,00037514,00002163,00000197,00000553,00000120,00013159,00026823,00000000,00000000,00000000,00000000,00000282,00000000,00000204,00001134,00000398,00000238,00000000,00000263,00000000,00000000,00000000,00000000,                                                                                                                               
R273,145TH STREET-BROADWAY         ,00020666,00001129,00000225,00000409,00000000,00015788,00018046,00000000,00000000,00000000,00000000,00000042,00000000,00000004,00000854,00000092,00000111,00000000,00000062,00000000,00000000,00000000,00000000,                                                                                                                               
R274,191ST STREET-ST NICHOLAS AV   ,00018413,00001354,00000154,00000312,00000001,00010400,00011667,00000000,00000000,00000000,00000000,00000063,00000000,00000010,00000984,00000063,00000079,00000000,00000077,00000000,00000000,00000000,00000000,                                                                                                                               
R275,183RD STREET-JEROME AVENUE    ,00017530,00000531,00000091,00000134,00000000,00010650,00005972,00000000,00000000,00000000,00000000,00000017,00000000,00000004,00000359,00000010,00000016,00000000,00000033,00000000,00000000,00000000,00000000,                                                                                                                               
R276,JACKSON AVENUE-VERNON BLVD    ,00029103,00001096,00000038,00000221,00000036,00007562,00029012,00000000,00000000,00000000,00000000,00000248,00000000,00000164,00001294,00000580,00000335,00000000,00000179,00000000,00000000,00000000,00000000,                                                                                                                               
R277,PRESIDENT ST-NOSTRAND AVE     ,00008360,00000451,00000101,00000112,00000001,00004161,00005788,00000000,00000000,00000000,00000000,00000009,00000000,00000000,00000338,00000043,00000044,00000000,00000020,00000000,00000000,00000000,00000000,                                                                                                                               
R278,25TH STREET-4TH AVENUE        ,00007644,00000227,00000041,00000053,00000004,00003657,00006046,00000000,00000000,00000000,00000000,00000021,00000000,00000013,00000208,00000078,00000074,00000000,00000036,00000000,00000000,00000000,00000000,                                                                                                                               
R279,JEFFERSON STREET-WYCKOFF AV   ,00015734,00000336,00000080,00000099,00000003,00007220,00012532,00000000,00000000,00000000,00000000,00000025,00000000,00000000,00000263,00000064,00000127,00000000,00000106,00000000,00000000,00000000,00000000,                                                                                                                               
R280,190TH STREET-OVERLOOK TERR    ,00010742,00000940,00000079,00000318,00000009,00004603,00011307,00000000,00000000,00000000,00000000,00000076,00000000,00000013,00000501,00000081,00000115,00000000,00000065,00000000,00000000,00000000,00000000,                                                                                                                               
R281,72ND STREET-CENTRAL PK WEST   ,00029660,00001807,00000076,00000293,00000043,00009686,00018326,00000000,00000000,00000000,00000000,00000312,00000000,00000092,00000757,00000426,00000191,00000000,00000385,00000000,00000000,00000000,00000000,                                                                                                                               
R282,SPRING STREET-6TH AVENUE      ,00035922,00001242,00000120,00000219,00000186,00009337,00025004,00000000,00000000,00000000,00000000,00000319,00000000,00000320,00001084,00000535,00000259,00000000,00000286,00000000,00000000,00000000,00000000,                                                                                                                               
R283,LAFAYETTE AVENUE-FULTON ST    ,00012336,00000426,00000077,00000124,00000001,00005083,00009674,00000000,00000000,00000000,00000000,00000060,00000000,00000002,00000364,00000084,00000086,00000000,00000112,00000000,00000000,00000000,00000000,                                                                                                                               
R284,CLINTON AVENUE-FULTON ST      ,00015102,00000415,00000056,00000142,00000004,00005134,00014462,00000000,00000000,00000000,00000000,00000087,00000000,00000006,00000632,00000098,00000152,00000000,00000152,00000000,00000000,00000000,00000000,                                                                                                                               
R285,MOTT AVENUE-BEACH 22ND ST     ,00013899,00000608,00000086,00000202,00000001,00005450,00003765,00000000,00000000,00000000,00000000,00000014,00000000,00000009,00000182,00000043,00000012,00000000,00000031,00000000,00000000,00000000,00000000,                                                                                                                               
R286,MYRTLE AVENUE-MARCY AVENUE    ,00011646,00000317,00000045,00000087,00000002,00006402,00007925,00000000,00000000,00000000,00000000,00000031,00000000,00000000,00000289,00000032,00000040,00000000,00000081,00000000,00000000,00000000,00000000,                                                                                                                               
R287,CLASSON AVENUE-LAFAYETTE AV   ,00011037,00000247,00000033,00000056,00000000,00003945,00008885,00000000,00000000,00000000,00000000,00000041,00000000,00000000,00000340,00000090,00000104,00000000,00000097,00000000,00000000,00000000,00000000,                                                                                                                               
R288,7TH AVENUE-9TH STREET         ,00032281,00001679,00000083,00000364,00000007,00006791,00029486,00000000,00000000,00000000,00000000,00000303,00000000,00000026,00001224,00000521,00000348,00000000,00000267,00000000,00000000,00000000,00000000,                                                                                                                               
R289,FT HAMILTON PKY-GREENWOOD     ,00012410,00000791,00000061,00000134,00000001,00002938,00012634,00000000,00000000,00000000,00000000,00000118,00000000,00000012,00000474,00000238,00000173,00000000,00000078,00000000,00000000,00000000,00000000,                                                                                                                               
R290,HOUSTON STREET-VARICK ST      ,00040896,00002353,00000176,00000508,00000494,00009590,00029077,00000000,00000001,00000000,00000000,00000344,00000000,00000941,00001601,00000575,00000353,00000000,00000233,00000000,00000000,00000000,00000000,                                                                                                                               
R291,33RD STREET-QUEENS BLVD       ,00025728,00000889,00000076,00000278,00000058,00009314,00016678,00000000,00000000,00000000,00000000,00000150,00000000,00000084,00001233,00000169,00000080,00000000,00000108,00000000,00000000,00000000,00000000,                                                                                                                               
R292,BAYCHESTER AVE-TILLOTSON      ,00010855,00000310,00000020,00000063,00000001,00003909,00003425,00000000,00000000,00000000,00000000,00000041,00000000,00000001,00000327,00000010,00000017,00000000,00000057,00000000,00000000,00000000,00000000,                                                                                                                               
R293,34TH STREET - PENN STATION    ,00189863,00007580,00000538,00001305,00007025,00033310,00065122,00000000,00000000,00000000,00000000,00000948,00000000,00011493,00002874,00002550,00000619,00000000,00001185,00000000,00000000,00000000,00000000,                                                                                                                               
R294,MORGAN AVENUE-HARRISON PL     ,00018024,00000251,00000039,00000073,00000001,00008702,00016886,00000000,00000000,00000000,00000000,00000062,00000000,00000003,00000365,00000107,00000152,00000000,00000171,00000000,00000000,00000000,00000000,                                                                                                                               
R295,WILSON AVENUE-MOFFAT STREET   ,00008969,00000234,00000073,00000049,00000003,00005819,00005099,00000000,00000000,00000000,00000000,00000017,00000000,00000000,00000217,00000022,00000034,00000000,00000022,00000000,00000000,00000000,00000000,                                                                                                                               
R296,163RD ST & AMSTERDAM AVE      ,00008776,00000466,00000083,00000150,00000000,00005986,00006021,00000000,00000000,00000000,00000000,00000022,00000000,00000006,00000306,00000023,00000031,00000000,00000030,00000000,00000000,00000000,00000000,                                                                                                                               
R297,FRANKLIN AVENUE-FULTON ST     ,00014269,00000509,00000141,00000229,00000005,00008960,00010910,00000000,00000000,00000000,00000000,00000020,00000000,00000001,00000423,00000071,00000059,00000000,00000084,00000000,00000000,00000000,00000000,                                                                                                                               
R298,NORTHERN BLVD-BROADWAY        ,00015171,00001039,00000075,00000344,00000005,00006529,00014200,00000000,00000000,00000000,00000000,00000093,00000000,00000015,00000539,00000089,00000077,00000000,00000042,00000000,00000000,00000000,00000000,                                                                                                                               
R299,BROADWAY - UNION AVENUE       ,00007311,00000385,00000024,00000171,00000000,00003853,00006359,00000000,00000000,00000000,00000000,00000021,00000000,00000002,00000206,00000025,00000032,00000000,00000043,00000000,00000000,00000000,00000000,                                                                                                                               
R300,2ND AVENUE-HOUSTON STREET     ,00049713,00001811,00000139,00000590,00000049,00016051,00038996,00000000,00000000,00000000,00000000,00000275,00000000,00000047,00001609,00000540,00000252,00000000,00000551,00000000,00000000,00000000,00000000,                                                                                                                               
R301,YORK STREET-JAY STREET        ,00019733,00000492,00000035,00000203,00000019,00006037,00017282,00000000,00000000,00000000,00000000,00000170,00000000,00000031,00000390,00000236,00000150,00000000,00000170,00000000,00000000,00000000,00000000,                                                                                                                               
R302,57TH STREET-6TH AVENUE        ,00041888,00001825,00000112,00000391,00000095,00012006,00028435,00000000,00000000,00000000,00000000,00000400,00000000,00000224,00001869,00000664,00000269,00000000,00000316,00000000,00000000,00000000,00000000,                                                                                                                               
R303,21ST STREET-QUEENSBRIDGE      ,00017963,00001244,00000196,00000623,00000024,00011761,00012760,00000000,00000000,00000000,00000000,00000070,00000000,00000011,00000669,00000058,00000039,00000000,00000154,00000000,00000000,00000000,00000000,                                                                                                                               
R304,RECTOR STREET-GREENWICH ST    ,00030992,00001076,00000072,00000204,00000360,00007705,00016260,00000000,00000000,00000000,00000000,00000216,00000000,00000842,00000825,00000374,00000232,00000000,00000246,00000000,00000000,00000000,00000000,                                                                                                                               
R306,238TH STREET-BROADWAY         ,00010051,00000545,00000033,00000128,00000002,00003074,00005852,00000000,00000000,00000000,00000000,00000049,00000000,00000002,00000350,00000105,00000040,00000000,00000045,00000000,00000000,00000000,00000000,                                                                                                                               
R307,138TH ST-GRAND CONCOURSE      ,00008935,00000205,00000074,00000130,00000000,00003974,00003873,00000000,00000000,00000000,00000000,00000010,00000000,00000009,00000251,00000062,00000019,00000000,00000031,00000000,00000000,00000000,00000000,                                                                                                                               
R308,MT EDEN AVENUE-JEROME AVE     ,00015621,00000631,00000113,00000229,00000000,00009119,00005923,00000000,00000000,00000000,00000000,00000022,00000000,00000006,00000495,00000005,00000027,00000000,00000040,00000000,00000000,00000000,00000000,                                                                                                                               
R309,176TH STREET-JEROME AVENUE    ,00014586,00000483,00000083,00000251,00000000,00010006,00005747,00000000,00000000,00000000,00000000,00000012,00000000,00000002,00000445,00000005,00000013,00000000,00000046,00000000,00000000,00000000,00000000,                                                                                                                               
R310,111TH STREET-ROOSEVELT AVE    ,00030444,00000813,00000076,00000267,00000003,00016912,00012573,00000000,00000000,00000000,00000000,00000052,00000000,00000012,00000383,00000023,00000016,00000000,00000037,00000000,00000000,00000000,00000000,                                                                                                                               
R311,BOWERY STREET-DELANCEY ST     ,00006921,00000450,00000025,00000467,00000001,00002982,00007581,00000000,00000000,00000000,00000000,00000024,00000000,00000003,00000198,00000028,00000045,00000000,00000115,00000000,00000000,00000000,00000000,                                                                                                                               
R312,WEST 6TH STREET-SURF AVENUE   ,00008389,00000790,00000030,00000178,00000000,00001850,00003976,00000000,00000000,00000000,00000000,00000091,00000000,00000000,00000154,00000044,00000011,00000000,00000044,00000000,00000000,00000000,00000000,                                                                                                                               
R313,BUSHWICK AVENUE-ABERDEEN ST   ,00003386,00000141,00000004,00000041,00000000,00002059,00001691,00000000,00000000,00000000,00000000,00000010,00000000,00000001,00000094,00000002,00000008,00000000,00000018,00000000,00000000,00000000,00000000,                                                                                                                               
R314,103RD ST-CENTRAL PARK WEST    ,00010816,00000794,00000078,00000273,00000008,00006067,00010054,00000000,00000000,00000000,00000000,00000053,00000000,00000014,00000301,00000091,00000103,00000000,00000134,00000000,00000000,00000000,00000000,                                                                                                                               
R315,155TH STREET-8TH AVENUE       ,00010251,00000655,00000113,00000199,00000009,00006189,00004326,00000000,00000000,00000000,00000000,00000020,00000000,00000000,00000329,00000004,00000030,00000000,00000042,00000000,00000000,00000000,00000000,                                                                                                                               
R316,FLUSHING AVENUE-MARCY AVE     ,00005695,00000193,00000031,00000052,00000003,00002786,00002838,00000000,00000000,00000000,00000000,00000029,00000000,00000000,00000197,00000019,00000020,00000000,00000024,00000000,00000000,00000000,00000000,                                                                                                                               
R317,LAFAYETTE AV-WASHINGTON AV    ,00012094,00000446,00000033,00000130,00000007,00003679,00010947,00000000,00000000,00000000,00000000,00000063,00000000,00000006,00000460,00000131,00000123,00000000,00000152,00000000,00000000,00000000,00000000,                                                                                                                               
R318,FULTON STREET-LAFAYETTE AV    ,00007444,00000228,00000025,00000066,00000006,00003762,00008503,00000000,00000000,00000000,00000000,00000035,00000000,00000022,00000270,00000079,00000071,00000000,00000075,00000000,00000000,00000000,00000000,                                                                                                                               
R319,63RD STREET-LEXINGTON AVE     ,00034998,00002016,00000140,00000453,00000048,00010698,00028764,00000000,00000000,00000000,00000000,00000357,00000000,00000116,00001367,00000497,00000241,00000000,00000179,00000000,00000000,00000000,00000000,                                                                                                                               
R320,CANAL STREET-VARICK STREET    ,00017091,00000533,00000060,00000118,00000128,00004937,00010588,00000000,00000000,00000000,00000000,00000102,00000000,00000230,00000510,00000217,00000089,00000000,00000115,00000000,00000000,00000000,00000000,                                                                                                                               
R321,18TH STREET-7TH AVENUE        ,00024178,00001381,00000087,00000309,00000185,00006359,00016347,00000000,00000000,00000000,00000000,00000172,00000000,00000240,00000771,00000348,00000173,00000000,00000186,00000000,00000000,00000000,00000000,                                                                                                                               
R322,SPRING STREET-LAFAYETTE ST    ,00036975,00001275,00000077,00000215,00000129,00011971,00023451,00000000,00000000,00000000,00000000,00000252,00000000,00000244,00000688,00000411,00000198,00000000,00000451,00000000,00000000,00000000,00000000,                                                                                                                               
R323,111TH STREET-LENOX AVENUE     ,00018927,00000965,00000215,00000462,00000012,00011792,00016909,00000000,00000000,00000000,00000000,00000088,00000000,00000046,00000824,00000120,00000146,00000000,00000089,00000000,00000000,00000000,00000000,                                                                                                                               
R324,116TH STREET-LENOX AVENUE     ,00024595,00001150,00000288,00000546,00000002,00016404,00020174,00000000,00000000,00000000,00000000,00000071,00000000,00000034,00001170,00000108,00000134,00000000,00000121,00000000,00000000,00000000,00000000,                                                                                                                               
R325,WHITLOCK AVE-WESTCHESTER AV   ,00004527,00000162,00000017,00000042,00000005,00002834,00001648,00000000,00000000,00000000,00000000,00000008,00000000,00000003,00000081,00000002,00000001,00000000,00000009,00000000,00000000,00000000,00000000,                                                                                                                               
R326,ZEREGA AVE-WESTCHESTER AVE    ,00008387,00000327,00000061,00000109,00000002,00003218,00003531,00000000,00000000,00000000,00000000,00000045,00000000,00000006,00000167,00000044,00000005,00000000,00000015,00000000,00000000,00000000,00000000,                                                                                                                               
R327,52ND STREET-ROOSEVELT AVE     ,00015066,00001088,00000059,00000304,00000000,00007239,00015287,00000000,00000000,00000000,00000000,00000071,00000000,00000012,00000559,00000094,00000075,00000000,00000067,00000000,00000000,00000000,00000000,                                                                                                                               
R328,WILLETS PT BLVD-ROOSEVELT     ,00016334,00000457,00000030,00000088,00000021,00004705,00005730,00000000,00000000,00000000,00000000,00000137,00000000,00000026,00000278,00000158,00000042,00000000,00000100,00000000,00000000,00000000,00000000,                                                                                                                               
R329,MORRIS PARK-PAULDING AVENUE   ,00006610,00000284,00000014,00000039,00000002,00001338,00002818,00000000,00000000,00000000,00000000,00000045,00000000,00000002,00000232,00000046,00000012,00000000,00000021,00000000,00000000,00000000,00000000,                                                                                                                               
