     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,06/08/2019-06/14/2019,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,FF VALUE,FF 7-DAY,FF 30-DAY,                                                                     
R253,174TH-175TH ST-GRAND CONCOU   ,00009589,00000635,00000103,00000174,00000001,00008913,00004987,00000011,00000047,00000254,00000009,00000542,00000091,00000080,00000000,00000079,00000000,00000000,00000000,00001689,00000000,00000011,00000000,00000225,00000242,00000165,                                                                                                    
R254,GRAND AVE-QUEENS BOULEVARD    ,00027242,00002701,00000395,00001189,00000000,00022863,00035022,00000014,00000336,00000860,00000009,00002157,00000474,00000513,00000000,00000270,00000000,00000000,00000000,00005191,00000000,00000204,00000000,00000108,00000109,00000161,                                                                                                    
R255,VAN WYCK BLVD-MAIN STREET     ,00011202,00001185,00000086,00000270,00000007,00005167,00007656,00000015,00000119,00000384,00000000,00000815,00000262,00000170,00000000,00000237,00000000,00000000,00000000,00002931,00000000,00000032,00000000,00000062,00000027,00000024,                                                                                                    
R256,NASSAU AVE-MANHATTAN AVE      ,00023315,00001039,00000122,00000452,00000012,00012639,00018800,00000008,00000214,00000226,00000005,00002484,00000557,00000556,00000000,00000492,00000000,00000000,00000000,00001548,00000000,00000055,00000000,00000048,00000055,00000022,                                                                                                    
R257,EAST BROADWAY-MADISON ST      ,00031856,00004193,00000273,00001673,00000020,00014000,00024547,00000064,00000385,00001085,00000029,00002629,00000741,00000475,00000000,00000607,00000000,00000000,00000000,00004865,00000000,00000058,00000000,00000249,00000244,00000442,                                                                                                    
R258,4TH AVENUE-9TH STREET         ,00027822,00002024,00000180,00000563,00000004,00013891,00022939,00000022,00000412,00000512,00000002,00003436,00000996,00000750,00000000,00000449,00000000,00000000,00000000,00003607,00000000,00000053,00000000,00000108,00000086,00000160,                                                                                                    
R259,ROOSEVELT ISLAND              ,00014131,00002062,00000216,00000553,00000007,00007605,00017621,00000025,00000107,00000352,00000012,00001899,00000372,00000441,00000000,00000376,00000000,00000000,00000000,00001803,00000000,00000015,00000000,00000030,00000033,00000048,                                                                                                    
R260,181ST STREET-ST NICHOLAS AV   ,00019376,00002059,00000431,00000431,00000011,00020273,00011485,00000017,00000066,00001337,00000005,00001290,00000176,00000203,00000000,00000137,00000000,00000000,00000000,00003078,00000000,00000016,00000000,00000255,00000584,00000343,                                                                                                    
R261,40TH STREET-LOWERY STREET     ,00019504,00001891,00000177,00000486,00000007,00011145,00017197,00000024,00000153,00000700,00000007,00002122,00000327,00000446,00000000,00000318,00000000,00000000,00000000,00004251,00000000,00000112,00000000,00000071,00000051,00000053,                                                                                                    
R262,BEVERLEY ROAD -EAST 15TH ST   ,00006370,00000561,00000050,00000097,00000002,00003620,00004789,00000008,00000043,00000143,00000000,00000658,00000111,00000131,00000000,00000082,00000000,00000000,00000000,00001464,00000000,00000063,00000000,00000021,00000040,00000020,                                                                                                    
R263,AVENUE H-EAST 16TH STREET     ,00005103,00000649,00000042,00000244,00000000,00002964,00004331,00000006,00000066,00000205,00000001,00000417,00000114,00000086,00000000,00000030,00000000,00000000,00000000,00001648,00000000,00000078,00000000,00000050,00000030,00000029,                                                                                                    
R264,OCEAN PKWAY-BRIGHTON BCH AV   ,00008312,00001473,00000063,00000316,00000007,00002807,00004574,00000003,00000088,00000351,00000001,00000308,00000141,00000088,00000000,00000091,00000000,00000000,00000000,00001937,00000000,00000072,00000000,00000040,00000027,00000029,                                                                                                    
R265,MONTROSE AVENUE               ,00012592,00000503,00000056,00000174,00000011,00008962,00011205,00000011,00000081,00000372,00000010,00001303,00000193,00000268,00000000,00000245,00000000,00000000,00000000,00001692,00000000,00000017,00000000,00000111,00000060,00000090,                                                                                                    
R266,HALSEY STREET-WYCKOFF AVE     ,00015324,00000616,00000067,00000180,00000004,00011121,00011319,00000011,00000103,00000343,00000003,00001125,00000245,00000240,00000000,00000178,00000000,00000000,00000000,00002201,00000000,00000041,00000000,00000093,00000150,00000101,                                                                                                    
R267,46TH STREET-BROADWAY          ,00017370,00001324,00000208,00000377,00000012,00009843,00015166,00000008,00000219,00000432,00000006,00001805,00000363,00000331,00000000,00000224,00000000,00000000,00000000,00002353,00000000,00000072,00000000,00000100,00000066,00000042,                                                                                                    
R268,METROPOLITAN AVE-LORIMER ST   ,00029800,00000778,00000109,00000249,00000019,00019084,00027716,00000021,00000227,00000224,00000009,00003955,00000683,00000617,00000000,00000707,00000000,00000000,00000000,00002450,00000000,00000044,00000000,00000074,00000081,00000073,                                                                                                    
R269,BEDFORD AVENUE-NOSTRAND AVE   ,00015631,00000429,00000091,00000167,00000004,00012104,00015929,00000003,00000175,00000244,00000001,00002030,00000349,00000458,00000000,00000364,00000000,00000000,00000000,00001728,00000000,00000060,00000000,00000108,00000128,00000104,                                                                                                    
R270,SMITH STREET-9TH STREET       ,00009592,00000475,00000074,00000239,00000001,00006439,00005746,00000006,00000079,00000356,00000001,00000606,00000230,00000178,00000000,00000125,00000000,00000000,00000000,00001628,00000000,00000046,00000000,00000085,00000131,00000092,                                                                                                    
R271,AVENUE X-MCDONALD AVENUE      ,00005429,00000511,00000056,00000216,00000000,00002213,00003546,00000000,00000068,00000144,00000001,00000266,00000087,00000047,00000000,00000022,00000000,00000000,00000000,00000876,00000000,00000063,00000000,00000044,00000018,00000038,                                                                                                    
R272,28TH STREET-7TH AVENUE        ,00032182,00002897,00000232,00000653,00000097,00014690,00022122,00000171,00000425,00000558,00000093,00002627,00001024,00000741,00000000,00000676,00000000,00000000,00000000,00001141,00000000,00000016,00000000,00000113,00000134,00000060,                                                                                                    
R273,145TH STREET-BROADWAY         ,00014561,00001423,00000283,00000528,00000001,00017411,00014858,00000024,00000067,00000649,00000010,00001423,00000253,00000365,00000000,00000216,00000000,00000000,00000000,00002122,00000000,00000012,00000000,00000106,00000274,00000170,                                                                                                    
R274,191ST STREET-ST NICHOLAS AV   ,00012819,00001710,00000224,00000354,00000000,00012724,00009897,00000013,00000041,00000735,00000000,00001046,00000135,00000204,00000000,00000094,00000000,00000000,00000000,00003345,00000000,00000011,00000000,00000129,00000266,00000238,                                                                                                    
R275,183RD STREET-JEROME AVENUE    ,00011722,00000641,00000112,00000154,00000003,00011712,00004217,00000009,00000068,00000603,00000001,00000544,00000189,00000040,00000000,00000078,00000001,00000000,00000000,00003165,00000000,00000005,00000000,00000257,00000311,00000179,                                                                                                    
R276,JACKSON AVENUE-VERNON BLVD    ,00035902,00001833,00000138,00000414,00000054,00013215,00031496,00000069,00000547,00000363,00000071,00005117,00001582,00001202,00000000,00000570,00000000,00000000,00000000,00002999,00000000,00000073,00000000,00000054,00000078,00000061,                                                                                                    
R277,PRESIDENT ST-NOSTRAND AVE     ,00005057,00000453,00000085,00000111,00000000,00003546,00004811,00000003,00000041,00000171,00000001,00000759,00000091,00000093,00000000,00000048,00000000,00000000,00000000,00001209,00000000,00000014,00000000,00000043,00000049,00000059,                                                                                                    
R278,25TH STREET-4TH AVENUE        ,00006671,00000331,00000044,00000087,00000000,00004163,00004949,00000000,00000073,00000139,00000001,00000522,00000162,00000119,00000000,00000093,00000000,00000000,00000000,00000735,00000000,00000016,00000000,00000023,00000044,00000028,                                                                                                    
R279,JEFFERSON STREET-WYCKOFF AV   ,00017220,00000410,00000045,00000170,00000004,00012445,00011667,00000022,00000103,00000177,00000008,00001059,00000260,00000338,00000000,00000358,00000000,00000000,00000000,00001303,00000000,00000050,00000000,00000078,00000081,00000054,                                                                                                    
R280,190TH STREET-OVERLOOK TERR    ,00007069,00001032,00000073,00000241,00000003,00004714,00008534,00000006,00000081,00000322,00000003,00001086,00000224,00000324,00000000,00000093,00000000,00000000,00000000,00001588,00000000,00000012,00000000,00000036,00000052,00000069,                                                                                                    
R281,72ND STREET-CENTRAL PK WEST   ,00025048,00002255,00000122,00000348,00000011,00012837,00013365,00000021,00000333,00000458,00000023,00001466,00000854,00000482,00000000,00000789,00000000,00000000,00000000,00001108,00000000,00000011,00000000,00000058,00000049,00000046,                                                                                                    
R282,SPRING STREET-6TH AVENUE      ,00038708,00001438,00000106,00000324,00000061,00015046,00023324,00000100,00000486,00000262,00000111,00003416,00001399,00000897,00000000,00000919,00000000,00000000,00000000,00002383,00000000,00000022,00000000,00000054,00000041,00000068,                                                                                                    
R283,LAFAYETTE AVENUE-FULTON ST    ,00011366,00000594,00000089,00000150,00000004,00006787,00008335,00000005,00000126,00000177,00000000,00001209,00000283,00000253,00000000,00000301,00000000,00000000,00000000,00002476,00000000,00000040,00000000,00000103,00000075,00000060,                                                                                                    
R284,CLINTON AVENUE-FULTON ST      ,00014667,00000749,00000088,00000166,00000005,00007416,00013289,00000017,00000182,00000232,00000006,00002384,00000412,00000463,00000000,00000347,00000000,00000000,00000000,00001378,00000000,00000014,00000000,00000080,00000081,00000036,                                                                                                    
R285,MOTT AVENUE-BEACH 22ND ST     ,00010626,00000690,00000185,00000241,00000001,00005891,00002528,00000010,00000046,00000632,00000000,00000268,00000053,00000035,00000000,00000114,00000000,00000000,00000000,00001775,00000000,00000033,00000000,00000111,00000158,00000058,                                                                                                    
R286,MYRTLE AVENUE-MARCY AVENUE    ,00012092,00000399,00000057,00000098,00000002,00009282,00009119,00000002,00000051,00000216,00000005,00001118,00000170,00000186,00000000,00000242,00000000,00000000,00000000,00001849,00000000,00000060,00000000,00000173,00000138,00000081,                                                                                                    
R287,CLASSON AVENUE-LAFAYETTE AV   ,00011953,00000351,00000081,00000078,00000017,00007109,00009851,00000017,00000077,00000203,00000000,00001224,00000335,00000218,00000000,00000254,00000000,00000000,00000000,00001601,00000000,00000024,00000000,00000053,00000057,00000048,                                                                                                    
R288,7TH AVENUE-9TH STREET         ,00029785,00002752,00000124,00000482,00000004,00009981,00023157,00000026,00000514,00000476,00000008,00003867,00001408,00000879,00000000,00000541,00000000,00000000,00000000,00006727,00000000,00000034,00000000,00000089,00000060,00000064,                                                                                                    
R289,FT HAMILTON PKY-GREENWOOD     ,00011786,00001362,00000036,00000293,00000001,00004499,00011283,00000008,00000210,00000111,00000007,00001759,00000578,00000370,00000000,00000159,00000000,00000000,00000000,00003036,00000000,00000017,00000000,00000015,00000019,00000019,                                                                                                    
R290,HOUSTON STREET-VARICK ST      ,00039747,00002599,00000251,00000483,00000204,00012540,00022874,00000213,00000423,00000346,00000357,00002768,00001642,00000850,00000000,00000576,00000000,00000000,00000000,00001917,00000000,00000014,00000000,00000065,00000113,00000064,                                                                                                    
R291,33RD STREET-QUEENS BLVD       ,00017226,00001096,00000108,00000298,00000017,00008716,00010410,00000091,00000172,00000204,00000050,00001317,00000374,00000312,00000000,00000129,00000000,00000000,00000000,00007677,00000000,00001175,00000000,00000097,00000070,00000084,                                                                                                    
R292,BAYCHESTER AVE-TILLOTSON      ,00009005,00000441,00000061,00000080,00000004,00004672,00002741,00000017,00000049,00000189,00000001,00000472,00000039,00000047,00000000,00000032,00000000,00000000,00000000,00003118,00000000,00000010,00000000,00000099,00000130,00000055,                                                                                                    
R293,34TH STREET - PENN STATION    ,00174237,00009268,00000670,00001330,00002474,00035864,00049766,00000358,00001515,00003294,00004273,00006195,00006525,00001619,00000000,00003034,00000000,00000000,00000000,00003623,00000000,00000058,00000000,00000306,00000293,00000241,                                                                                                    
R294,MORGAN AVENUE-HARRISON PL     ,00015282,00000341,00000057,00000120,00000011,00010684,00011684,00000011,00000084,00000178,00000006,00001097,00000262,00000329,00000000,00000379,00000000,00000000,00000000,00001341,00000000,00000026,00000000,00000037,00000046,00000028,                                                                                                    
R295,WILSON AVENUE-MOFFAT STREET   ,00007889,00000326,00000031,00000050,00000007,00008298,00006265,00000004,00000028,00000215,00000003,00000717,00000078,00000102,00000000,00000174,00000000,00000000,00000000,00001345,00000000,00000040,00000000,00000077,00000074,00000052,                                                                                                    
R296,163RD ST & AMSTERDAM AVE      ,00007854,00000681,00000108,00000134,00000000,00008442,00006589,00000002,00000016,00000334,00000000,00000709,00000092,00000176,00000000,00000090,00000000,00000000,00000000,00001482,00000000,00000013,00000000,00000100,00000161,00000068,                                                                                                    
R297,FRANKLIN AVENUE-FULTON ST     ,00011823,00000630,00000177,00000212,00000004,00009187,00011251,00000009,00000094,00000280,00000003,00001562,00000300,00000301,00000000,00000298,00000000,00000000,00000000,00001733,00000000,00000045,00000000,00000082,00000098,00000091,                                                                                                    
R298,NORTHERN BLVD-BROADWAY        ,00011080,00001074,00000182,00000409,00000001,00007723,00010705,00000016,00000196,00000411,00000004,00000837,00000217,00000190,00000000,00000128,00000000,00000000,00000000,00001440,00000000,00000064,00000000,00000065,00000071,00000062,                                                                                                    
R299,BROADWAY - UNION AVENUE       ,00006895,00000478,00000076,00000242,00000000,00007424,00007917,00000001,00000044,00000176,00000001,00000795,00000075,00000085,00000000,00000134,00000000,00000000,00000000,00001190,00000000,00000062,00000000,00000085,00000086,00000064,                                                                                                    
R300,2ND AVENUE-HOUSTON STREET     ,00046772,00002349,00000245,00000775,00000025,00021985,00028527,00000033,00000452,00000719,00000024,00003666,00001076,00000700,00000000,00001318,00000000,00000000,00000000,00003011,00000000,00000054,00000000,00000184,00000146,00000154,                                                                                                    
R301,YORK STREET-JAY STREET        ,00032590,00001035,00000105,00000301,00000025,00016822,00021228,00000037,00000397,00000261,00000024,00002832,00001102,00000711,00000000,00001027,00000000,00000000,00000000,00001250,00000000,00000041,00000000,00000107,00000123,00000179,                                                                                                    
R302,57TH STREET-6TH AVENUE        ,00042372,00002552,00000125,00000486,00000040,00017245,00021928,00000118,00000694,00000628,00000075,00003541,00001712,00000640,00000000,00000957,00000000,00000000,00000000,00000539,00000000,00000020,00000000,00000049,00000054,00000072,                                                                                                    
R303,21ST STREET-QUEENSBRIDGE      ,00017541,00001579,00000389,00000927,00000008,00019851,00015105,00000037,00000126,00001063,00000007,00001400,00000285,00000176,00000000,00000603,00000000,00000000,00000000,00002018,00000000,00000092,00000000,00000155,00000246,00000187,                                                                                                    
R304,RECTOR STREET-GREENWICH ST    ,00022001,00001284,00000083,00000215,00000082,00008192,00011155,00000840,00000333,00000256,00000198,00001554,00000883,00000349,00000000,00000517,00000000,00000000,00000000,00001280,00000000,00000003,00000000,00000040,00000040,00000046,                                                                                                    
R305,WTC-CORTLANDT ST              ,00044771,00001203,00000047,00000181,00000267,00013031,00011859,00000081,00000606,00000468,00000377,00002209,00001590,00000525,00000000,00000987,00000000,00000000,00000000,00000628,00000000,00000004,00000000,00000030,00000036,00000016,                                                                                                    
R306,238TH STREET-BROADWAY         ,00009431,00000768,00000091,00000146,00000004,00005057,00005622,00000044,00000042,00000212,00000000,00000774,00000242,00000105,00000000,00000041,00000000,00000000,00000000,00001135,00000000,00000004,00000000,00000048,00000071,00000060,                                                                                                    
R307,138TH ST-GRAND CONCOURSE      ,00007951,00000285,00000084,00000122,00000000,00005719,00003378,00000010,00000024,00000263,00000002,00000436,00000070,00000110,00000000,00000059,00000000,00000000,00000000,00000977,00000000,00000004,00000000,00000089,00000131,00000090,                                                                                                    
R308,MT EDEN AVENUE-JEROME AVE     ,00011020,00000760,00000156,00000255,00000000,00009269,00004304,00000005,00000022,00000492,00000004,00000579,00000088,00000080,00000000,00000047,00000000,00000000,00000000,00002187,00000000,00000018,00000000,00000177,00000283,00000133,                                                                                                    
R309,176TH STREET-JEROME AVENUE    ,00010848,00000616,00000168,00000180,00000002,00010994,00004798,00000007,00000031,00000480,00000005,00000630,00000062,00000073,00000000,00000060,00000000,00000000,00000000,00002900,00000002,00000025,00000000,00000188,00000311,00000193,                                                                                                    
R310,111TH STREET-ROOSEVELT AVE    ,00025721,00000839,00000093,00000418,00000012,00026542,00010918,00000015,00000121,00000583,00000005,00000485,00000140,00000104,00000000,00000210,00000000,00000000,00000000,00004597,00000000,00000134,00000000,00000088,00000096,00000072,                                                                                                    
R311,BOWERY STREET-DELANCEY ST     ,00008683,00000742,00000059,00000571,00000003,00006083,00007554,00000009,00000039,00000140,00000001,00000513,00000157,00000131,00000000,00000416,00000000,00000000,00000000,00000616,00000000,00000008,00000000,00000054,00000023,00000124,                                                                                                    
R312,WEST 6TH STREET-SURF AVENUE   ,00008149,00001009,00000038,00000197,00000000,00003333,00003548,00000004,00000118,00000162,00000000,00000309,00000149,00000078,00000000,00000135,00000000,00000000,00000000,00000910,00000000,00000051,00000000,00000038,00000029,00000025,                                                                                                    
R313,BUSHWICK AVENUE-ABERDEEN ST   ,00003372,00000149,00000048,00000035,00000000,00003701,00002833,00000002,00000021,00000088,00000000,00000313,00000037,00000051,00000000,00000066,00000000,00000000,00000000,00000861,00000000,00000008,00000000,00000038,00000071,00000019,                                                                                                    
R314,103RD ST-CENTRAL PARK WEST    ,00010025,00001101,00000063,00000256,00000001,00006663,00008599,00000005,00000115,00000378,00000008,00000895,00000270,00000208,00000000,00000292,00000000,00000000,00000000,00001368,00000000,00000014,00000000,00000112,00000097,00000073,                                                                                                    
R315,155TH STREET-8TH AVENUE       ,00006589,00000694,00000109,00000194,00000002,00006240,00003482,00000004,00000028,00000424,00000000,00000361,00000019,00000039,00000000,00000034,00000000,00000000,00000000,00002150,00000000,00000022,00000000,00000171,00000296,00000162,                                                                                                    
R316,FLUSHING AVENUE-MARCY AVE     ,00005439,00000227,00000042,00000068,00000003,00003976,00002824,00000007,00000044,00000143,00000002,00000383,00000053,00000068,00000000,00000088,00000000,00000000,00000000,00000822,00000000,00000023,00000000,00000126,00000080,00000026,                                                                                                    
R317,LAFAYETTE AV-WASHINGTON AV    ,00010957,00000642,00000037,00000153,00000003,00005269,00008840,00000002,00000119,00000115,00000004,00001272,00000350,00000374,00000000,00000280,00000000,00000000,00000000,00001232,00000000,00000016,00000000,00000023,00000035,00000010,                                                                                                    
R318,FULTON STREET-LAFAYETTE AV    ,00009675,00000440,00000051,00000125,00000015,00007500,00009550,00000006,00000090,00000142,00000021,00001009,00000312,00000334,00000000,00000199,00000000,00000000,00000000,00006353,00000000,00000054,00000000,00000052,00000056,00000055,                                                                                                    
R319,63RD STREET-LEXINGTON AVE     ,00046835,00004560,00000249,00000629,00000061,00019047,00033805,00000133,00000692,00000597,00000083,00003563,00002041,00000912,00000000,00000678,00000000,00000000,00000000,00002178,00000000,00000065,00000000,00000150,00000124,00000147,                                                                                                    
R320,CANAL STREET-VARICK STREET    ,00018834,00000731,00000077,00000144,00000084,00006368,00010627,00000084,00000239,00000157,00000120,00001824,00000766,00000371,00000000,00000377,00000000,00000000,00000000,00000940,00000000,00000002,00000000,00000029,00000030,00000018,                                                                                                    
R321,18TH STREET-7TH AVENUE        ,00021138,00001787,00000099,00000266,00000058,00007313,00012356,00000091,00000329,00000215,00000060,00002018,00000957,00000464,00000000,00000411,00000000,00000000,00000000,00001920,00000000,00000007,00000000,00000064,00000058,00000035,                                                                                                    
R322,SPRING STREET-LAFAYETTE ST    ,00031708,00001298,00000124,00000205,00000067,00015499,00016763,00000050,00000364,00000338,00000067,00002051,00000790,00000455,00000000,00000801,00000000,00000000,00000000,00001023,00000000,00000026,00000000,00000056,00000099,00000049,                                                                                                    
R323,111TH STREET-LENOX AVENUE     ,00016471,00001332,00000251,00000507,00000013,00014017,00013675,00000046,00000105,00000609,00000023,00001705,00000318,00000377,00000000,00000216,00000000,00000000,00000000,00003380,00000000,00000028,00000000,00000233,00000281,00000196,                                                                                                    
R324,116TH STREET-LENOX AVENUE     ,00019827,00001722,00000435,00000663,00000020,00018301,00016682,00000033,00000137,00000783,00000015,00002314,00000431,00000514,00000000,00000343,00000000,00000000,00000000,00004016,00000000,00000028,00000000,00000190,00000361,00000270,                                                                                                    
R325,WHITLOCK AVE-WESTCHESTER AV   ,00003763,00000212,00000037,00000059,00000000,00003470,00001525,00000000,00000013,00000087,00000001,00000201,00000016,00000021,00000000,00000007,00000000,00000000,00000000,00001113,00000000,00000002,00000000,00000070,00000111,00000047,                                                                                                    
R326,ZEREGA AVE-WESTCHESTER AVE    ,00006559,00000434,00000044,00000078,00000004,00003978,00002473,00000005,00000055,00000197,00000001,00000303,00000065,00000022,00000000,00000040,00000000,00000000,00000000,00001211,00000000,00000016,00000000,00000081,00000080,00000047,                                                                                                    
R327,52ND STREET-ROOSEVELT AVE     ,00012254,00001343,00000146,00000310,00000004,00008407,00011427,00000016,00000137,00000395,00000001,00000996,00000189,00000261,00000000,00000163,00000000,00000000,00000000,00001475,00000000,00000050,00000000,00000057,00000032,00000034,                                                                                                    
R328,WILLETS PT BLVD-ROOSEVELT     ,00025739,00001112,00000098,00000128,00000032,00008854,00007270,00000032,00000261,00000281,00000020,00001225,00000697,00000261,00000000,00000489,00000000,00000000,00000000,00000874,00000000,00000041,00000000,00000134,00000095,00000050,                                                                                                    
R329,MORRIS PARK-PAULDING AVENUE   ,00006853,00000272,00000019,00000049,00000004,00002610,00002976,00000019,00000067,00000130,00000000,00000497,00000100,00000057,00000000,00000029,00000000,00000000,00000000,00000984,00000000,00000001,00000000,00000052,00000034,00000036,                                                                                                    
R330,3RD AVENUE-14TH STREET        ,00011447,00000537,00000055,00000123,00000006,00005853,00008997,00000013,00000081,00000125,00000005,00001319,00000309,00000208,00000000,00000226,00000000,00000000,00000000,00001036,00000000,00000012,00000000,00000037,00000042,00000026,                                                                                                    
R331,155TH STREET-ST NICHOLAS AV   ,00004768,00000429,00000075,00000161,00000004,00005076,00004523,00000001,00000013,00000290,00000003,00000507,00000055,00000112,00000000,00000088,00000000,00000000,00000000,00001074,00000000,00000004,00000000,00000052,00000083,00000080,                                                                                                    
R332,135TH STREET-ST NICHOLAS AV   ,00008846,00000683,00000140,00000255,00000002,00007590,00008496,00000012,00000046,00000217,00000002,00001217,00000220,00000273,00000000,00000196,00000000,00000000,00000000,00003675,00000000,00000010,00000000,00000089,00000108,00000084,                                                                                                    
R333,116TH STREET-8TH AVENUE       ,00012851,00000926,00000182,00000295,00000004,00010493,00012678,00000037,00000110,00000342,00000002,00001633,00000346,00000375,00000000,00000251,00000000,00000000,00000000,00002310,00000000,00000021,00000000,00000117,00000213,00000156,                                                                                                    
R334,110TH STREET-8TH AVENUE       ,00015426,00001273,00000080,00000466,00000008,00010282,00014657,00000007,00000118,00000380,00000012,00001557,00000459,00000459,00000000,00000421,00000000,00000000,00000000,00001924,00000000,00000004,00000000,00000092,00000131,00000096,                                                                                                    
R335,GASTON AVENUE-BEACH 67TH ST   ,00006321,00000424,00000076,00000116,00000000,00002997,00002181,00000003,00000039,00000256,00000000,00000306,00000106,00000050,00000000,00000153,00000000,00000000,00000000,00001012,00000000,00000016,00000000,00000067,00000050,00000043,                                                                                                    
R336,STRAITON AVE-BEACH 60TH ST    ,00004715,00000371,00000036,00000042,00000000,00003040,00001448,00000004,00000012,00000199,00000001,00000232,00000019,00000022,00000000,00000093,00000000,00000000,00000000,00001296,00000000,00000035,00000000,00000095,00000137,00000040,                                                                                                    
R337,FRANK AVENUE-BEACH 44TH ST    ,00001621,00000103,00000028,00000032,00000000,00001125,00000492,00000001,00000002,00000060,00000000,00000090,00000016,00000005,00000000,00000025,00000000,00000000,00000000,00000424,00000000,00000004,00000000,00000026,00000033,00000001,                                                                                                    
R338,EDGEMERE-BEACH 36TH STREET    ,00002231,00000215,00000036,00000049,00000000,00001207,00000711,00000003,00000004,00000167,00000000,00000137,00000029,00000021,00000000,00000029,00000000,00000000,00000000,00000473,00000000,00000016,00000000,00000042,00000038,00000023,                                                                                                    
R339,36TH STREET-NORTHERN BLVD     ,00009320,00000807,00000103,00000304,00000006,00005390,00007086,00000039,00000075,00000293,00000023,00000853,00000207,00000228,00000000,00000173,00000000,00000000,00000000,00001211,00000000,00000019,00000000,00000063,00000056,00000052,                                                                                                    
R340,65TH STREET-BROADWAY          ,00007103,00000656,00000073,00000201,00000000,00004423,00006351,00000001,00000055,00000211,00000005,00000375,00000082,00000095,00000000,00000065,00000000,00000000,00000000,00000998,00000000,00000029,00000000,00000026,00000014,00000015,                                                                                                    
R341,75TH AVENUE-QUEENS BLVD       ,00008086,00001358,00000054,00000305,00000006,00002546,00006249,00000004,00000149,00000279,00000011,00000744,00000315,00000165,00000000,00000081,00000000,00000000,00000000,00000632,00000000,00000011,00000000,00000027,00000022,00000028,                                                                                                    
R342,VAN WYCK BLVD-METROPOLITAN    ,00009489,00000554,00000071,00000131,00000014,00004481,00003769,00000005,00000045,00000268,00000018,00000327,00000128,00000102,00000000,00000107,00000000,00000000,00000000,00001398,00000000,00000030,00000000,00000063,00000050,00000044,                                                                                                    
R343,FRANKLIN STREET-WEST BWAY     ,00008762,00000789,00000037,00000105,00000035,00002987,00004264,00000029,00000106,00000104,00000060,00000434,00000395,00000166,00000000,00000128,00000000,00000000,00000000,00000357,00000000,00000008,00000000,00000024,00000010,00000012,                                                                                                    
R344,145TH STREET-LENOX AVENUE     ,00005711,00000589,00000123,00000248,00000010,00005206,00004396,00000008,00000022,00000281,00000000,00000711,00000059,00000067,00000000,00000065,00000000,00000000,00000000,00001481,00000000,00000020,00000000,00000100,00000100,00000094,                                                                                                    
R345,148TH STREET-LENOX AVENUE     ,00006369,00000702,00000180,00000255,00000003,00005796,00005815,00000010,00000027,00000285,00000001,00000796,00000078,00000132,00000000,00000049,00000000,00000000,00000000,00001894,00000000,00000003,00000000,00000100,00000129,00000104,                                                                                                    
R346,COURT SQ                      ,00009734,00000541,00000079,00000116,00000052,00006404,00007794,00000041,00000075,00000117,00000068,00000988,00000302,00000247,00000000,00000182,00000000,00000000,00000000,00001217,00000000,00000045,00000000,00000027,00000032,00000010,                                                                                                    
R347,69TH STREET-ROOSEVELT AVE     ,00008549,00000807,00000145,00000221,00000000,00007904,00006834,00000004,00000032,00000364,00000001,00000398,00000049,00000170,00000000,00000094,00000000,00000000,00000000,00001597,00000000,00000051,00000000,00000024,00000032,00000027,                                                                                                    
R348,ATLANTIC AV-VAN SINDEREN AV   ,00003600,00000102,00000016,00000009,00000012,00002316,00001258,00000000,00000014,00000076,00000009,00000180,00000035,00000032,00000000,00000053,00000000,00000000,00000000,00000924,00000000,00000010,00000000,00000047,00000058,00000011,                                                                                                    
R349,SUTTER AVE-VAN SINDEREN AVE   ,00007047,00000388,00000087,00000072,00000000,00005942,00002308,00000001,00000015,00000365,00000000,00000221,00000023,00000027,00000000,00000047,00000000,00000000,00000000,00002423,00000000,00000057,00000000,00000190,00000223,00000099,                                                                                                    
R350,LIVONIA AVE-VAN SINDEREN AV   ,00004616,00000355,00000120,00000121,00000000,00005293,00002389,00000006,00000013,00000215,00000000,00000370,00000005,00000041,00000000,00000034,00000000,00000000,00000000,00001575,00000000,00000041,00000000,00000086,00000196,00000057,                                                                                                    
R352,HEWES STREET-BROADWAY         ,00007213,00000377,00000079,00000088,00000007,00005067,00005978,00000019,00000059,00000265,00000000,00000733,00000083,00000130,00000000,00000181,00000000,00000000,00000000,00000600,00000000,00000016,00000000,00000096,00000071,00000059,                                                                                                    
R353,LORIMER STREET-BROADWAY       ,00008272,00001032,00000070,00000932,00000000,00007472,00011167,00000008,00000067,00000269,00000002,00000900,00000164,00000160,00000000,00000145,00000000,00000000,00000000,00001350,00000000,00000059,00000000,00000116,00000066,00000244,                                                                                                    
